subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_prediksi_produksi;c4_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;luas_panen;prediksi_produksi_2026;pertumbuhan_produksi_2026;
Hortikultura;Mangga;Kalimantan Timur;2026;4;0,549053548;5088,932333;625,17;3876,719971;-23,82056359;0,001393448;795;28;12818,06778;104665,7109;-1,71294712;
Hortikultura;Mangga;Kalimantan Utara;2026;2;0,549053548;6920,921;384,5133333;4862,899902;-29,7362316;0,001423138;739;24;54,90666667;1108,996948;-16,0914486;
Hortikultura;Mangga;Kepulauan Bangka Belitung;2026;2;0,549053548;1974,467;338,8744444;1222,062622;-38,10670819;0,001340358;994;32;911,2333333;22452,2168;34,7134328;
Hortikultura;Mangga;Kepulauan Riau;2026;1;0,549053548;1065,142333;153,32;1158,880615;8,800540451;0,001335448;1040;33;2018,517778;27034,80859;24,77255371;
Hortikultura;Mangga;Lampung;2026;1;0,549053548;26179,84567;2524,118889;28659,38086;9,471160465;0,002451751;450;13;933,9855556;3887,599609;-21,93236998;
Hortikultura;Mangga;Maluku;2026;1;0,549053548;5457,516333;634,71;4039,536133;-25,98215221;0,001399381;782;27;1592,175556;38753,48438;-9,236512617;
Hortikultura;Mangga;Maluku Utara;2026;1;0,549053548;4675,428333;241,33;3026,571289;-35,26643821;0,001374665;832;29;1198,227778;14649,97266;-4,785898683;
Hortikultura;Mangga;Nusa Tenggara Barat;2026;1;0,549053548;167175,0507;12383,42778;135257,1406;-19,09250807;0,011090852;213;4;751,7388889;6866,248535;-9,271755324;
Hortikultura;Mangga;Nusa Tenggara Timur;2026;1;0,549053548;62093,63867;7984,372222;58562,03906;-5,687538498;0,00477889;317;6;875,1655556;5328,115234;-7,302782711;
Hortikultura;Mangga;Papua;2026;1;0,549053548;1321,673333;54,90666667;1108,996948;-16,0914486;0,00133532;1042;34;2809,967778;41746,73047;-4,637979738;
Hortikultura;Mangga;Papua Barat;2026;1;0,549053548;7373,343;166,69;4427,818848;-39,94828604;0,001422123;740;25;166,69;4427,818848;-39,94828604;
Hortikultura;Mangga;Riau;2026;4;0,549053548;13911,41133;1299,716667;13600,07227;-2,238012091;0,001719877;588;18;153,32;1158,880615;8,800540451;
Hortikultura;Mangga;Sulawesi Barat;2026;1;0,549053548;42697,21833;1592,175556;38753,48438;-9,236512617;0,003234796;383;11;93910,3;1086539,25;-27,95272188;
Hortikultura;Mangga;Sulawesi Selatan;2026;1;0,549053548;106489,8253;12818,06778;104665,7109;-1,71294712;0,00795085;249;5;8080,974444;41160,75391;19,328177;
Hortikultura;Mangga;Sulawesi Tengah;2026;2;0,549053548;15386,34767;1198,227778;14649,97266;-4,785898683;0,001772392;566;17;338,8744444;1222,062622;-38,10670819;
Hortikultura;Mangga;Sulawesi Tenggara;2026;1;0,549053548;17580,973;2833,643333;19366,43164;10,15563041;0,00200586;510;15;625,17;3876,719971;-23,82056359;
Hortikultura;Mangga;Sulawesi Utara;2026;1;0,549053548;12616,53767;1077,591111;9904,55957;-21,49542266;0,001614976;623;19;2524,118889;28659,38086;9,471160465;
Hortikultura;Mangga;Sumatera Barat;2026;2;0,549053548;16666,65033;911,2333333;22452,2168;34,7134328;0,001980382;518;16;384,5133333;4862,899902;-29,7362316;
Hortikultura;Mangga;Sumatera Selatan;2026;4;0,549053548;21667,272;2018,517778;27034,80859;24,77255371;0,002260854;473;14;451,5077778;2238,159668;-37,1164449;
Hortikultura;Mangga;Sumatera Utara;2026;4;0,549053548;43777,10367;2809,967778;41746,73047;-4,637979738;0,003387756;375;10;47787,52667;561732,5625;0,833023636;
Hortikultura;Manggis;Aceh;2026;4;0,45067764;3227,085333;368,1811111;1824,422241;-43,46532388;0,001352584;903;18;22,36333333;632,0782471;584,9198104;
Hortikultura;Manggis;Bali;2026;4;0,45067764;15353,25967;2041,106667;20387,28711;32,78800432;0,001935686;526;7;1,562222222;632,0782471;7768,193947;
Hortikultura;Manggis;Banten;2026;4;0,45067764;25182,363;2275,785556;29725,1582;18,03959066;0,002440462;451;5;601,7044444;2278,759766;-34,23794505;
Hortikultura;Manggis;Bengkulu;2026;4;0,45067764;5701,335667;482,5266667;3677,228271;-35,50233688;0,001395193;792;12;320,4;2220,252686;-53,49558509;
Hortikultura;Manggis;Daerah Istimewa Yogyakarta;2026;4;0,45067764;3465,159;601,7044444;2278,759766;-34,23794505;0,001362134;871;16;21,90111111;632,0782471;124,5794975;
Hortikultura;Manggis;Daerah Khusus Ibukota Jakarta;2026;4;0,45067764;0,357;0,146666667;632,0782471;176952,7303;0,001388878;809;13;221,8777778;745,1439209;-28,53801147;
Hortikultura;Manggis;Gorontalo;2026;4;0,45067764;8,033333333;1,562222222;632,0782471;7768,193947;0,001332315;1086;25;7,231111111;632,0782471;1673,707058;
Hortikultura;Manggis;Jambi;2026;1;0,45067764;14193,75933;611,26;12424,55566;-12,46465878;0,001685858;605;9;9617,314444;111953,4453;33,64270263;
Hortikultura;Manggis;Jawa Barat;2026;3;0,45067764;83770,71333;9617,314444;111953,4453;33,64270263;0,007163034;265;1;368,1811111;1824,422241;-43,46532388;
Hortikultura;Manggis;Jawa Tengah;2026;1;0,45067764;33594,45467;2466,886667;34342,80469;2,227599847;0,002830194;413;4;482,5266667;3677,228271;-35,50233688;
Hortikultura;Manggis;Jawa Timur;2026;4;0,45067764;77327,24267;5207,863333;73961;-4,353242855;0,005591774;295;2;2041,106667;20387,28711;32,78800432;
Hortikultura;Manggis;Kalimantan Barat;2026;4;0,45067764;4774,283667;320,4;2220,252686;-53,49558509;0,001368267;842;14;133,9511111;745,1439209;46,75072378;
Hortikultura;Manggis;Kalimantan Selatan;2026;4;0,45067764;1042,713667;221,8777778;745,1439209;-28,53801147;0,001332572;1081;23;3,62;642,4431152;2250,401641;
Hortikultura;Manggis;Kalimantan Tengah;2026;4;0,45067764;507,7616667;133,9511111;745,1439209;46,75072378;0,001331189;1106;27;241,5966667;745,1439209;-34,899489;
Hortikultura;Manggis;Kalimantan Timur;2026;4;0,45067764;414,402;57,99888889;632,0782471;52,52779839;0,001329996;1134;32;2819,351111;44613,89453;-8,494162748;
Hortikultura;Manggis;Kalimantan Utara;2026;4;0,45067764;281,4496667;21,90111111;632,0782471;124,5794975;0,001329865;1144;34;1203,207778;20946,35156;-7,138341012;
Hortikultura;Manggis;Kepulauan Bangka Belitung;2026;4;0,45067764;1824,468667;255,1544444;1164,72937;-36,1606263;0,001338468;1008;21;30,81555556;632,0782471;-43,67121545;
Hortikultura;Manggis;Kepulauan Riau;2026;4;0,45067764;92,285;22,36333333;632,0782471;584,9198104;0,001329939;1137;33;660,0477778;2278,759766;-38,10592963;
Hortikultura;Manggis;Lampung;2026;4;0,45067764;2993,046667;717,6166667;1847,133423;-38,28584621;0,001357512;878;17;255,1544444;1164,72937;-36,1606263;
Hortikultura;Manggis;Maluku;2026;4;0,45067764;832,9056667;97,77777778;632,0782471;-24,11166446;0,001330636;1113;29;293,2911111;1164,72937;-48,99224063;
Hortikultura;Manggis;Maluku Utara;2026;1;0,45067764;1122,123;30,81555556;632,0782471;-43,67121545;0,00133107;1108;28;1317,026667;3129,90625;-20,56912153;
Hortikultura;Manggis;Nusa Tenggara Barat;2026;4;0,45067764;15399,458;1552,901111;18581,61133;20,66406057;0,001872461;540;8;611,26;12424,55566;-12,46465878;
Hortikultura;Manggis;Nusa Tenggara Timur;2026;4;0,45067764;27,33333333;3,62;642,4431152;2250,401641;0,00133055;1115;30;148,5222222;745,1439209;-35,96439441;
Hortikultura;Manggis;Papua;2026;4;0,45067764;9,121333333;1,513333333;632,0782471;6829,669424;0,001332001;1090;26;1255,86;7617,978516;-10,45621365;
Hortikultura;Manggis;Papua Barat;2026;4;0,45067764;35,636;7,231111111;632,0782471;1673,707058;0,001330282;1121;31;138,6133333;1392,799194;-47,36007044;
Hortikultura;Manggis;Riau;2026;4;0,45067764;8507,545667;1255,86;7617,978516;-10,45621365;0,001506713;669;10;2466,886667;34342,80469;2,227599847;
Hortikultura;Manggis;Sulawesi Barat;2026;4;0,45067764;1144,605333;241,5966667;745,1439209;-34,899489;0,001332958;1070;22;1552,901111;18581,61133;20,66406057;
Hortikultura;Manggis;Sulawesi Selatan;2026;4;0,45067764;3940,415;1317,026667;3129,90625;-20,56912153;0,001396193;789;11;5207,863333;73961;-4,353242855;
Hortikultura;Manggis;Sulawesi Tengah;2026;4;0,45067764;2283,435667;293,2911111;1164,72937;-48,99224063;0,001340767;991;20;97,77777778;632,0782471;-24,11166446;
Hortikultura;Manggis;Sulawesi Tenggara;2026;4;0,45067764;1163,64;148,5222222;745,1439209;-35,96439441;0,001332389;1084;24;1,513333333;632,0782471;6829,669424;
Hortikultura;Manggis;Sulawesi Utara;2026;2;0,45067764;2645,898667;138,6133333;1392,799194;-47,36007044;0,001343379;975;19;717,6166667;1847,133423;-38,28584621;
Hortikultura;Manggis;Sumatera Barat;2026;4;0,45067764;48755,24433;2819,351111;44613,89453;-8,494162748;0,003643561;359;3;2275,785556;29725,1582;18,03959066;
Hortikultura;Manggis;Sumatera Selatan;2026;4;0,45067764;3681,709333;660,0477778;2278,759766;-38,10592963;0,001364898;852;15;57,99888889;632,0782471;52,52779839;
Hortikultura;Manggis;Sumatera Utara;2026;1;0,45067764;22556,51233;1203,207778;20946,35156;-7,138341012;0,002105647;490;6;0,146666667;632,0782471;176952,7303;
Hortikultura;Nanas;Aceh;2026;2;0,48931313;20262,464;25,66913333;18174,72656;-10,30347266;0,001959794;522;14;113,2426889;10165,75977;-5,493105829;
Hortikultura;Nanas;Bali;2026;2;0,48931313;410,6626667;3,531177778;2585,416504;529,5718393;0,001347223;934;32;1,342848889;154,3919678;-142,891066;
Hortikultura;Nanas;Banten;2026;2;0,48931313;274,15;1,184768889;2585,416504;843,0663884;0,001347225;933;31;10,55846667;2728,221436;30,17269714;
Hortikultura;Nanas;Bengkulu;2026;2;0,48931313;386,47;1,884968889;2585,416504;568,9824576;0,001347215;935;33;1742,864729;410728;-7,498807926;
Hortikultura;Nanas;Daerah Istimewa Yogyakarta;2026;2;0,48931313;752,61;2,673146667;2585,416504;243,5267275;0,001347548;928;26;2910,168484;342485,625;3,160839006;
Hortikultura;Nanas;Daerah Khusus Ibukota Jakarta;2026;2;0,48931313;0,628;0,003826667;2585,416504;411590,5261;0,001482971;691;18;70,16086222;5974,82666;11,90918031;
Hortikultura;Nanas;Gorontalo;2026;2;0,48931313;219,0833333;0,895008889;2585,416504;1080,10643;0,001347274;931;29;85,51000444;17649,16797;5,060088982;
Hortikultura;Nanas;Jambi;2026;2;0,48931313;151741,8093;671,8585067;130074,6484;-14,27896569;0,009989129;222;8;671,8585067;130074,6484;-14,27896569;
Hortikultura;Nanas;Jawa Barat;2026;4;0,48931313;167925,224;1130,615653;134899,2813;-19,66705297;0,010794392;214;7;0,895008889;2585,416504;1080,10643;
Hortikultura;Nanas;Jawa Tengah;2026;4;0,48931313;295263,2657;2511,814329;342144,875;15,87790111;0,021670363;146;5;2,673146667;2585,416504;243,5267275;
Hortikultura;Nanas;Jawa Timur;2026;1;0,48931313;362598,6933;5625,117293;371869,8125;2,556853992;0,025138393;117;3;1,184768889;2585,416504;843,0663884;
Hortikultura;Nanas;Kalimantan Barat;2026;2;0,48931313;105389,3653;998,9701111;67132,09375;-36,30088431;0,006495461;281;9;1130,615653;134899,2813;-19,66705297;
Hortikultura;Nanas;Kalimantan Selatan;2026;2;0,48931313;14583,99433;175,1163867;14613,7041;0,203714891;0,001734897;579;16;4,526533333;2585,416504;224,0575544;
Hortikultura;Nanas;Kalimantan Tengah;2026;2;0,48931313;10756,633;113,2426889;10165,75977;-5,493105829;0,001565842;640;17;41,04156444;5281,815918;8,493977395;
Hortikultura;Nanas;Kalimantan Timur;2026;2;0,48931313;44165,47833;389,3168178;38652,23828;-12,48314353;0,003269559;380;11;5625,117293;371869,8125;2,556853992;
Hortikultura;Nanas;Kalimantan Utara;2026;2;0,48931313;797,8263333;4,526533333;2585,416504;224,0575544;0,001347615;927;25;1,321231111;2585,416504;345,5888645;
Hortikultura;Nanas;Kepulauan Bangka Belitung;2026;2;0,48931313;4868,303333;41,04156444;5281,815918;8,493977395;0,001402639;774;20;8,610395556;2585,416504;299,5350332;
Hortikultura;Nanas;Kepulauan Riau;2026;2;0,48931313;5338,996;70,16086222;5974,82666;11,90918031;0,001416992;749;19;6510,095884;696469,1875;-8,428063258;
Hortikultura;Nanas;Lampung;2026;1;0,48931313;760570,555;6510,095884;696469,1875;-8,428063258;0,049808389;60;1;25,66913333;18174,72656;-10,30347266;
Hortikultura;Nanas;Maluku;2026;2;0,48931313;647,1063333;8,610395556;2585,416504;299,5350332;0,001347414;929;27;8,006728889;4097,595703;11,19723046;
Hortikultura;Nanas;Maluku Utara;2026;2;0,48931313;417,89;1,132164444;2585,416504;518,6835062;0,001347225;932;30;133,7059822;20480,82813;2,619850972;
Hortikultura;Nanas;Nusa Tenggara Barat;2026;2;0,48931313;68967,684;401,9092222;39451,19922;-42,79755832;0,004305995;331;10;2511,814329;342144,875;15,87790111;
Hortikultura;Nanas;Nusa Tenggara Timur;2026;2;0,48931313;23952,759;110,5238178;26335,71484;9,948565189;0,002265764;471;12;998,9701111;67132,09375;-36,30088431;
Hortikultura;Nanas;Papua;2026;2;0,48931313;109,513;0,801782222;2585,416504;2260,830681;0,001347622;926;24;0,801782222;2585,416504;2260,830681;
Hortikultura;Nanas;Papua Barat;2026;2;0,48931313;580,2246667;1,321231111;2585,416504;345,5888645;0,00134734;930;28;44,05171111;4886,001953;18,42270409;
Hortikultura;Nanas;Riau;2026;2;0,48931313;331991,8957;2910,168484;342485,625;3,160839006;0,023078953;122;4;1,884968889;2585,416504;568,9824576;
Hortikultura;Nanas;Sulawesi Barat;2026;2;0,48931313;3684,98;8,006728889;4097,595703;11,19723046;0,001377471;828;22;401,9092222;39451,19922;-42,79755832;
Hortikultura;Nanas;Sulawesi Selatan;2026;2;0,48931313;4125,899667;44,05171111;4886,001953;18,42270409;0,001390811;804;21;1,132164444;2585,416504;518,6835062;
Hortikultura;Nanas;Sulawesi Tengah;2026;2;0,48931313;16799,11767;85,51000444;17649,16797;5,060088982;0,001855268;544;15;389,3168178;38652,23828;-12,48314353;
Hortikultura;Nanas;Sulawesi Tenggara;2026;2;0,48931313;19957,95933;133,7059822;20480,82813;2,619850972;0,002004996;511;13;175,1163867;14613,7041;0,203714891;
Hortikultura;Nanas;Sulawesi Utara;2026;2;0,48931313;2095,847667;10,55846667;2728,221436;30,17269714;0,001352886;901;23;110,5238178;26335,71484;9,948565189;
Hortikultura;Nanas;Sumatera Barat;2026;2;0,48931313;359,963;1,342848889;-154,3919678;-142,891066;0,001324426;1178;34;842,1077956;150548,75;-11,21652691;
Hortikultura;Nanas;Sumatera Selatan;2026;2;0,48931313;444024,548;1742,864729;410728;-7,498807926;0,029413828;100;2;3,531177778;2585,416504;529,5718393;
Hortikultura;Nanas;Sumatera Utara;2026;2;0,48931313;169568,4397;842,1077956;150548,75;-11,21652691;0,011262569;211;6;0,003826667;2585,416504;411590,5261;
Hortikultura;Nangka;Aceh;2026;3;0,445397393;11568,92033;612,6144444;10235,76855;-11,52356262;0,001588109;632;19;2651,517778;40818,35547;-8,985256053;
Hortikultura;Nangka;Bali;2026;3;0,445397393;21605,32733;3178,746667;26584,92188;23,04799397;0,002305614;466;7;66,75111111;1754,2323;121,0594874;
Hortikultura;Nangka;Banten;2026;3;0,445397393;6662,841333;899,5644444;6507,933594;-2,32495015;0,001452433;714;21;104,5055556;1817,414307;0,348090764;
Hortikultura;Nangka;Bengkulu;2026;3;0,445397393;5504,191333;379,3955556;4277,666016;-22,28347896;0,001398614;785;23;2211,185556;21937,82813;7,89339709;
Hortikultura;Nangka;Daerah Istimewa Yogyakarta;2026;3;0,445397393;18103,91733;3069,162222;23467,9707;29,6292414;0,002132315;485;8;953,0344444;15919,15332;5,568679186;
Hortikultura;Nangka;Daerah Khusus Ibukota Jakarta;2026;3;0,445397393;524,9713333;94,88333333;1754,2323;234,1577318;0,001339467;999;34;609,24;16375,25488;7,706069304;
Hortikultura;Nangka;Gorontalo;2026;3;0,445397393;793,5566667;66,75111111;1754,2323;121,0594874;0,001339723;997;32;806,7355556;13967,21973;9,497772108;
Hortikultura;Nangka;Jambi;2026;3;0,445397393;15079,42833;953,0344444;15919,15332;5,568679186;0,001785821;561;14;1423,203333;16198,5;24,05407032;
Hortikultura;Nangka;Jawa Barat;2026;3;0,445397393;91655,801;6874,63;86858,60938;-5,233920355;0,006561154;277;3;899,5644444;6507,933594;-2,32495015;
Hortikultura;Nangka;Jawa Tengah;2026;1;0,445397393;156385,857;10272,2;197579,1719;26,34081858;0,012338207;203;2;3178,746667;26584,92188;23,04799397;
Hortikultura;Nangka;Jawa Timur;2026;2;0,445397393;175956,5063;11842,63667;204721,4375;16,3477508;0,013314234;194;1;612,6144444;10235,76855;-11,52356262;
Hortikultura;Nangka;Kalimantan Barat;2026;3;0,445397393;9206,041333;1108,42;9020,075195;-2,02004457;0,00153566;650;20;279,1011111;2499,003174;-6,717077105;
Hortikultura;Nangka;Kalimantan Selatan;2026;3;0,445397393;24136,44667;3489,403333;30220,97461;25,20888027;0,002487685;445;6;94,88333333;1754,2323;234,1577318;
Hortikultura;Nangka;Kalimantan Tengah;2026;3;0,445397393;13057,61267;1423,203333;16198,5;24,05407032;0,001761792;570;15;1259,754444;16084,49023;6,255487075;
Hortikultura;Nangka;Kalimantan Timur;2026;2;0,445397393;15137,562;1259,754444;16084,49023;6,255487075;0,001799205;559;12;1108,42;9020,075195;-2,02004457;
Hortikultura;Nangka;Kalimantan Utara;2026;3;0,445397393;21559,27333;714,9866667;18940,26172;-12,14795867;0,002020282;509;11;11842,63667;204721,4375;16,3477508;
Hortikultura;Nangka;Kepulauan Bangka Belitung;2026;3;0,445397393;1921,395;206,5477778;1817,414307;-5,411729153;0,001344084;970;29;438,7177778;4277,666016;-17,2901719;
Hortikultura;Nangka;Kepulauan Riau;2026;3;0,445397393;1752,823;232,7855556;1817,414307;3,684987397;0,00134364;973;30;506,2377778;4783,429688;-26,88134925;
Hortikultura;Nangka;Lampung;2026;2;0,445397393;44848,06933;2651,517778;40818,35547;-8,985256053;0,003396426;373;5;3069,162222;23467,9707;29,6292414;
Hortikultura;Nangka;Maluku;2026;3;0,445397393;2678,950333;279,1011111;2499,003174;-6,717077105;0,00135472;893;27;236;4114,850098;-14,70240493;
Hortikultura;Nangka;Maluku Utara;2026;3;0,445397393;1811,11;104,5055556;1817,414307;0,348090764;0,001343122;977;31;165,79;2270,93335;-8,055345898;
Hortikultura;Nangka;Nusa Tenggara Barat;2026;3;0,445397393;65473,74767;4672,098889;54453,50781;-16,83153973;0,004604547;322;4;379,3955556;4277,666016;-22,28347896;
Hortikultura;Nangka;Nusa Tenggara Timur;2026;3;0,445397393;20332,87367;2211,185556;21937,82813;7,89339709;0,002102957;491;10;10272,2;197579,1719;26,34081858;
Hortikultura;Nangka;Papua;2026;3;0,445397393;681,497;44,98111111;1754,2323;157,4086606;0,001339518;998;33;1176,128889;11084,37793;-11,72918627;
Hortikultura;Nangka;Papua Barat;2026;3;0,445397393;3240,302333;55,67333333;2360,862061;-27,14068572;0,001355494;890;26;1220,466667;11697,39355;-17,57656075;
Hortikultura;Nangka;Riau;2026;3;0,445397393;14191,829;1220,466667;11697,39355;-17,57656075;0,001686697;604;17;206,5477778;1817,414307;-5,411729153;
Hortikultura;Nangka;Sulawesi Barat;2026;3;0,445397393;4824,110333;236;4114,850098;-14,70240493;0,001388282;810;25;55,67333333;2360,862061;-27,14068572;
Hortikultura;Nangka;Sulawesi Selatan;2026;3;0,445397393;20008,63267;2351,89;23119,67969;15,54852384;0,002130274;486;9;6874,63;86858,60938;-5,233920355;
Hortikultura;Nangka;Sulawesi Tengah;2026;3;0,445397393;5171,895667;438,7177778;4277,666016;-17,2901719;0,001395884;790;24;44,98111111;1754,2323;157,4086606;
Hortikultura;Nangka;Sulawesi Tenggara;2026;3;0,445397393;6542,010333;506,2377778;4783,429688;-26,88134925;0,00141888;745;22;4672,098889;54453,50781;-16,83153973;
Hortikultura;Nangka;Sulawesi Utara;2026;3;0,445397393;2469,891667;165,79;2270,93335;-8,055345898;0,001350544;916;28;2351,89;23119,67969;15,54852384;
Hortikultura;Nangka;Sumatera Barat;2026;3;0,445397393;12755,71133;806,7355556;13967,21973;9,497772108;0,001689066;602;16;714,9866667;18940,26172;-12,14795867;
Hortikultura;Nangka;Sumatera Selatan;2026;4;0,445397393;12557,24;1176,128889;11084,37793;-11,72918627;0,001637715;615;18;232,7855556;1817,414307;3,684987397;
Hortikultura;Nangka;Sumatera Utara;2026;3;0,445397393;15203,651;609,24;16375,25488;7,706069304;0,001792204;560;13;3489,403333;30220,97461;25,20888027;
pangan;padi;Aceh;2026;3;0,485055626;1615200,08;279555,2479;1625706,5;0,650471736;0,124871516;25;10;1624177,494;9407277;1,109345044;
pangan;padi;Bali;2026;3;0,485055626;587866,28;102920,7622;624155,125;6,172976106;0,046662076;65;17;16591,21904;58486,24609;-9,046558751;
pangan;padi;Banten;2026;3;0,485055626;1774016,87;318570,4433;1779565,25;0,312758018;0,138119208;20;8;67745,16243;323502,3438;-12,04179989;
pangan;padi;Bengkulu;2026;3;0,485055626;266567,39;55102,04667;263350,0938;-1,206935421;0,021676189;145;23;188505,2514;993834,25;2,634436461;
pangan;padi;Daerah Istimewa Yogyakarta;2026;3;0,485055626;547510,1;103298,0069;535762,8125;-2,145583707;0,043109434;69;18;148,2224145;543,1497803;-178,9129263;
pangan;padi;Daerah Khusus Ibukota Jakarta;2026;3;0,485055626;1487,45;438,2587535;-539,3911133;-136,2628064;0,001327577;1161;33;553850,2922;2991183,25;-17,53060405;
pangan;padi;Gorontalo;2026;3;0,485055626;281171,26;50153,05317;253752,2344;-9,751717023;0,021424536;147;24;780,4066313;294,7657471;-115,8556339;
pangan;padi;Jambi;2026;3;0,485055626;367791;67745,16243;323502,3438;-12,04179989;0,027998335;107;21;7910,29;29262,58789;29,24246538;
pangan;padi;Jawa Barat;2026;4;0,485055626;10226653,75;1604772,777;9972189;-2,488250372;0,676699342;4;2;102920,7622;624155,125;6,172976106;
pangan;padi;Jawa Tengah;2026;4;0,485055626;9304062,84;1624177,494;9407277;1,109345044;0,661678827;5;3;318570,4433;1779565,25;0,312758018;
pangan;padi;Jawa Timur;2026;3;0,485055626;10438360,58;1718804,885;10332823;-1,011055129;0,698642164;3;1;279555,2479;1625706,5;0,650471736;
pangan;padi;Kalimantan Barat;2026;2;0,485055626;757829,16;244942,7367;729134;-3,786494571;0,072578271;44;15;62213,89002;253450,125;-6,430019214;
pangan;padi;Kalimantan Selatan;2026;3;0,485055626;1179338,37;250242,8957;1199100,75;1,675717547;0,096728655;29;12;244942,7367;729134;-3,786494571;
