subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;produktivitas;luas_panen;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;pertumbuhan_produksi_2026;prediksi_produktivitas_2026
Hortikultura;Manggis;Kepulauan Bangka Belitung;2026;4;0,289885075;10,33333333;255,1544444;6,960416855;-712,9365845;6,960416855;-6999,386301;0,001725962;1419;27;220,6666667;104,7777778;842,5409178;-890,8273315;890,8273315;-197,6784355;220,6666667
Hortikultura;Manggis;Kepulauan Riau;2026;4;0,289885075;0;22,36333333;3,982797304;-5740,321289;3,982797304;0;0,001638312;1504;34;0;0;102,7252756;-4293,489258;4293,489258;0;0
Hortikultura;Manggis;Lampung;2026;4;0,289885075;256,3333333;717,6166667;3,943699607;10788,59473;3,943699607;4108,814588;0,001923127;1222;15;976,6666667;359,7777778;1779,100582;22257,7832;22257,7832;2321,078666;976,6666667
Hortikultura;Manggis;Maluku;2026;4;0,289885075;2,666666667;97,77777778;9,106347496;-750,6854858;9,106347496;-28250,70572;0,001729811;1412;26;313,7777778;17,11111111;302,0152289;-900,1730347;900,1730347;-270151,9104;313,7777778
Hortikultura;Manggis;Maluku Utara;2026;1;0,289885075;0;30,81555556;36,77986778;-3170,329834;36,77986778;0;0,001943768;1206;13;0;0;989,2996588;-6297,525879;6297,525879;-566,7138744;0
Hortikultura;Manggis;Nusa Tenggara Barat;2026;4;0,289885075;1228;1552,901111;9,672571357;8251,230469;9,672571357;571,9243053;0,001918595;1225;16;859,4444444;2753;2612,773539;11488,33301;11488,33301;2798,654249;859,4444444
Hortikultura;Manggis;Nusa Tenggara Timur;2026;4;0,289885075;27395,66667;3,62;11,76710093;10883,80566;11,76710093;-60,27179847;0,002445673;1020;6;582,3333333;80095,44444;2229,493303;-3288,117188;3288,117188;-8907,456752;582,3333333
Hortikultura;Manggis;Papua;2026;4;0,289885075;0;1,513333333;1,949498756;-1285,844604;1,949498756;0;0,001706863;1441;28;0;0;67,61631667;-665,8347778;665,8347778;0;0
Hortikultura;Manggis;Papua Barat;2026;4;0,289885075;0;7,231111111;7,223337942;-3166,925293;7,223337942;0;0,00168677;1469;31;0;0;92,95211333;-4402,699219;4402,699219;0;0
Hortikultura;Manggis;Riau;2026;4;0,289885075;0;1255,86;6,038137424;40978,15234;6,038137424;0;0,002510201;1009;5;0;0;167,7962189;-1805,308838;1805,308838;-10515,2433;0
Hortikultura;Manggis;Sulawesi Barat;2026;4;0,289885075;5556,666667;241,5966667;4,87812629;10695,55566;4,87812629;92,48150565;0,001940587;1209;14;1244,333333;10770,11111;529,2954733;-508,302124;508,302124;-168,259014;1244,333333
Hortikultura;Manggis;Sulawesi Selatan;2026;4;0,289885075;13268;1317,026667;3,273941895;45002,08984;3,273941895;239,1776443;0,002687515;977;4;600,8888889;28844,88889;9584,942319;16333,33789;16333,33789;206,9022527;600,8888889
Hortikultura;Manggis;Sulawesi Tengah;2026;4;0,289885075;1449,666667;293,2911111;7,860663939;3043,848145;7,860663939;109,9688304;0,001793697;1313;21;426,7777778;5744,777778;542,69897;2953,161865;2953,161865;5926,860949;426,7777778
Hortikultura;Manggis;Sulawesi Tenggara;2026;4;0,289885075;1029;148,5222222;6,063084399;-2424,866455;6,063084399;-335,6527167;0,001696678;1454;30;603,1111111;2492,444444;1378,607659;-908,2896118;908,2896118;-166,5576169;603,1111111
Hortikultura;Manggis;Sulawesi Utara;2026;2;0,289885075;531,6666667;138,6133333;20,41286912;9090,121094;20,41286912;1609,740645;0,001961416;1199;11;1197,444444;831;1446,025078;232,7623138;232,7623138;-81,47288561;1197,444444
Hortikultura;Manggis;Sumatera Barat;2026;4;0,289885075;1332;2819,351111;11,67387508;1714,580811;11,67387508;28,72228307;0,001890911;1241;17;963,3333333;2161,666667;1550,970867;7675,160645;7675,160645;376,7180525;963,3333333
Hortikultura;Manggis;Sumatera Selatan;2026;4;0,289885075;3057;660,0477778;7,596541972;11703,69824;7,596541972;282,8491411;0,001953105;1203;12;1692,222222;2791,111111;846,0509233;9747,282227;9747,282227;3040,90727;1692,222222
Hortikultura;Manggis;Sumatera Utara;2026;1;0,289885075;14379,33333;1203,207778;18,50157712;22362,90039;18,50157712;55,52112099;0,002334741;1044;7;1564,444444;10844,44444;38581,25507;33181,12109;33181,12109;311,1493258;1564,444444
Hortikultura;Nanas;Aceh;2026;2;0,303966619;65445;25,66913333;785,0682747;-453,8450317;785,0682747;-100,6934755;0,021128035;296;2;867;92314,66667;9148,48544;-1212,672485;1212,672485;-559,3456384;867
Hortikultura;Nanas;Bali;2026;2;0,303966619;3955,333333;3,531177778;113,1910072;890,9661255;113,1910072;-77,47430999;0,00350059;872;29;880,1111111;11454,66667;912,4870048;4978,787109;4978,787109;13236,0369;880,1111111
Hortikultura;Nanas;Banten;2026;2;0,303966619;0;1,184768889;210,2116818;-1949,351196;210,2116818;0;0,0058648;656;16;0;0;35,15235556;1387,545654;1387,545654;4915,225256;0
Hortikultura;Nanas;Bengkulu;2026;2;0,303966619;533,3333333;1,884968889;201,2155618;-1581,915894;201,2155618;-396,60923;0,005638023;675;17;818,1111111;1158,222222;814,0856189;4076,634766;4076,634766;14998,64728;818,1111111
Hortikultura;Nanas;Daerah Istimewa Yogyakarta;2026;2;0,303966619;22,33333333;2,673146667;294,2823871;5831,163574;294,2823871;26009,68765;0,008057213;544;6;594,3333333;76,88888889;1965,699801;33588,82031;33588,82031;10076546,09;594,3333333
Hortikultura;Nanas;Daerah Khusus Ibukota Jakarta;2026;2;0,303966619;0;0,003826667;197,9268577;-6681,32959;197,9268577;0;0,005530276;684;18;0;0;0,105247778;-3694,130371;3694,130371;0;0
Hortikultura;Nanas;Gorontalo;2026;2;0,303966619;0;0,895008889;271,5271314;2058,074463;271,5271314;0;0,00745467;575;8;0;891,4444444;46,02528556;-3802,918213;3802,918213;-15728,43101;0
Hortikultura;Nanas;Jambi;2026;2;0,303966619;1217,666667;671,8585067;243,1242884;5080,498535;243,1242884;317,2322914;0,006740723;617;12;675,1111111;3885,555556;1889,404351;10895,47168;10895,47168;0;675,1111111
Hortikultura;Nanas;Jawa Barat;2026;4;0,303966619;15367,33333;1130,615653;150,8095447;54742,69531;150,8095447;256,227682;0,004969245;730;21;770,8888889;35904,55556;13154,18905;63475,4375;63475,4375;36171,67857;770,8888889
Hortikultura;Nanas;Jawa Tengah;2026;4;0,303966619;10499588,23;2511,814329;112,0003749;8991382;112,0003749;-14,36443218;0,435723691;3;1;639,5555556;9852,111111;264390,1526;41077,82813;41077,82813;-98,52530898;639,5555556
Hortikultura;Nanas;Jawa Timur;2026;1;0,303966619;9921,333333;5625,117293;72,58733134;184006,0156;72,58733134;1754,65007;0,006055084;647;15;895,1111111;23793;24532,20325;84031,51563;84031,51563;637,2047809;895,1111111
Hortikultura;Nanas;Kalimantan Barat;2026;2;0,303966619;0;998,9701111;120,1062419;921,0734253;120,1062419;0;0,003662249;850;26;0;0;23,83846667;3225,628174;3225,628174;50830,97117;0
Hortikultura;Nanas;Kalimantan Selatan;2026;2;0,303966619;0;175,1163867;87,81677684;-10630,13477;87,81677684;0;0,002821757;960;33;0;0;363,5558689;1448,865234;1448,865234;7525,606497;0
Hortikultura;Nanas;Kalimantan Tengah;2026;2;0,303966619;0;113,2426889;96,55671282;-10674,41504;96,55671282;0;0,003018603;940;31;0;0;7,599812222;1058,959229;1058,959229;0;0
Hortikultura;Nanas;Kalimantan Timur;2026;2;0,303966619;0;389,3168178;114,975368;-2119,818359;114,975368;0;0,003512183;870;28;0;0;9,721006667;-169,7459717;169,7459717;-6465,473938;0
Hortikultura;Nanas;Kalimantan Utara;2026;2;0,303966619;0;4,526533333;165,9074586;-3758,785645;165,9074586;0;0,004737437;741;22;0;0;2,19679;-1678,384277;1678,384277;0;0
Hortikultura;Nanas;Kepulauan Bangka Belitung;2026;2;0,303966619;0;41,04156444;114,4326207;-4215,813965;114,4326207;0;0,00348214;876;30;0;0;15,29826667;-802,821228;802,821228;0;0
Hortikultura;Nanas;Kepulauan Riau;2026;2;0,303966619;0;70,16086222;78,66246202;-15944,64355;78,66246202;0;0,002576907;1001;34;0;0;3,732828889;-4088,796387;4088,796387;0;0
Hortikultura;Nanas;Lampung;2026;1;0,303966619;0,666666667;6510,095884;124,7313512;73917,625;124,7313512;11087543,75;0,005354835;700;19;568,8888889;90,66666667;318,8308144;22468,77148;22468,77148;20450,70563;568,8888889
Hortikultura;Nanas;Maluku;2026;2;0,303966619;0;8,610395556;89,50011683;-15332,21094;89,50011683;0;0,002822995;959;32;0;0;59,92001556;21,32715988;21,32715988;966,3579941;0
Hortikultura;Nanas;Maluku Utara;2026;2;0,303966619;0;1,132164444;312,9728997;-1303,833618;312,9728997;0;0,008515145;526;5;0;0;78,18261111;-2401,253418;2401,253418;0;0
Hortikultura;Nanas;Nusa Tenggara Barat;2026;2;0,303966619;930,3333333;401,9092222;120,9585999;12640,50879;120,9585999;1258,707502;0,003777519;841;25;900,6666667;2492;1816,87755;15818,67285;15818,67285;7591,413056;900,6666667
Hortikultura;Nanas;Nusa Tenggara Timur;2026;2;0,303966619;8763;110,5238178;253,6577109;2659,627686;253,6577109;-69,64934742;0,007015152;599;10;683,8888889;20010,55556;3489,53448;10056,53906;10056,53906;506,0590034;683,8888889
Hortikultura;Nanas;Papua;2026;2;0,303966619;990,6666667;0,801782222;284,7699842;646,8256226;284,7699842;-34,70804618;0,007791647;556;7;57;1542,222222;323,1217;-338,3214417;338,3214417;-673,4261723;57
Hortikultura;Nanas;Papua Barat;2026;2;0,303966619;2,666666667;1,321231111;329,2014727;-4715,806152;329,2014727;-176942,7307;0,008923367;510;4;218,7777778;73,77777778;22,88301778;-2946,871094;2946,871094;-73771,77734;218,7777778
Hortikultura;Nanas;Riau;2026;2;0,303966619;0;2910,168484;125,7302081;57146,44531;125,7302081;0;0,00443493;770;24;0;0;12,75643111;2645,962646;2645,962646;0;0
Hortikultura;Nanas;Sulawesi Barat;2026;2;0,303966619;2296,666667;8,006728889;460,4232791;462,0605164;460,4232791;-79,88125473;0,012360872;438;3;715,7777778;7174,222222;620,1646445;1062,766113;1062,766113;6151,565372;715,7777778
Hortikultura;Nanas;Sulawesi Selatan;2026;2;0,303966619;23086,33333;44,05171111;103,3142297;13222,6709;103,3142297;-42,72511487;0,003612614;856;27;670;56176,77778;8810,906509;6695,052734;6695,052734;524,3443644;670
Hortikultura;Nanas;Sulawesi Tengah;2026;2;0,303966619;45,33333333;85,51000444;188,1294566;-2879,085938;188,1294566;-6450,924862;0,005300045;708;20;115,4444444;1193,888889;200,3034844;4743,05127;4743,05127;3766,617883;115,4444444
Hortikultura;Nanas;Sulawesi Tenggara;2026;2;0,303966619;0;133,7059822;162,8906596;-3872,048828;162,8906596;0;0,004661802;750;23;10,66666667;199,1111111;206,8137956;3851,63208;3851,63208;3239,565387;10,66666667
Hortikultura;Nanas;Sulawesi Utara;2026;2;0,303966619;49;10,55846667;227,0618714;4237,38916;227,0618714;8547,73298;0,006323811;638;13;763,2222222;465,5555556;1007,623981;10183,03223;10183,03223;0;763,2222222
Hortikultura;Nanas;Sumatera Barat;2026;2;0,303966619;3277,333333;1,342848889;214,9436212;23667,66992;214,9436212;622,1624264;0,006132551;645;14;830,7777778;6205,777778;109,40632;11316,56641;11316,56641;53788,41146;830,7777778
Hortikultura;Nanas;Sumatera Selatan;2026;2;0,303966619;527,3333333;1742,864729;228,8814775;63356,24609;228,8814775;11914,4588;0,006795274;614;11;1270,666667;570,2222222;1350,74609;10443,92773;10443,92773;16390,41221;1270,666667
Hortikultura;Nanas;Sumatera Utara;2026;2;0,303966619;78779,33333;842,1077956;203,1245239;48026,51172;203,1245239;-39,03666141;0,007395827;579;9;1512,444444;80644,55556;4332,359015;31972,54883;31972,54883;18275,02806;1512,444444
Hortikultura;Nangka;Aceh;2026;3;0,304142067;6410,666667;612,6144444;16,91336786;21531,5;16,91336786;235,8699043;0,002191196;1094;13;638,8888889;21273,22222;62504,82218;62777,98438;62777,98438;10,45137504;638,8888889
Hortikultura;Nangka;Bali;2026;3;0,304142067;10327;3178,746667;6,852225948;-4774,37793;6,852225948;-146,2319931;0,001888563;1245;17;771,8888889;22306,11111;57533,66642;50941,48438;50941,48438;0;771,8888889
Hortikultura;Nangka;Banten;2026;3;0,304142067;2025;899,5644444;8,94035604;290,9096985;8,94035604;-85,63408896;0,001763538;1351;29;420,4444444;6322,111111;7744,48;42340,23047;42340,23047;497,3508813;420,4444444
Hortikultura;Nangka;Bengkulu;2026;3;0,304142067;54872;379,3955556;14,43784121;1453,55127;14,43784121;-97,3510146;0,003478376;877;5;737,2222222;89565,44444;84438,20989;53455,72656;53455,72656;-29,03008002;737,2222222
Hortikultura;Nangka;Daerah Istimewa Yogyakarta;2026;3;0,304142067;1406,333333;3069,162222;6,231203872;49,45324326;6,231203872;-96,48353331;0,001865773;1262;20;1116;1769,333333;3355,120167;56815,08594;56815,08594;473359,0495;1116
Hortikultura;Nangka;Daerah Khusus Ibukota Jakarta;2026;3;0,304142067;0;94,88333333;5,500691694;-6111,079102;5,500691694;0;0,001635857;1505;33;0;0;0;29391,19922;29391,19922;0;0
Hortikultura;Nangka;Gorontalo;2026;3;0,304142067;126;66,75111111;11,64235396;3703,851807;11,64235396;2839,564926;0,001816755;1292;23;218,4444444;1348,777778;0;37990,07031;37990,07031;0;218,4444444
Hortikultura;Nangka;Jambi;2026;3;0,304142067;19323,33333;953,0344444;16,27643231;36115,44531;16,27643231;86,90070025;0,002657997;986;8;996,5555556;27479,55556;245777,5289;152744,7813;152744,7813;-39,01357069;996,5555556
Hortikultura;Nangka;Jawa Barat;2026;3;0,304142067;8872;6874,63;14,32084034;61896,55078;14,32084034;597,6617536;0,003347354;894;6;696,5555556;18712,22222;27716,11794;108632,1875;108632,1875;417,3864683;696,5555556
Hortikultura;Nangka;Jawa Tengah;2026;1;0,304142067;2318;10272,2;15,31682829;81326,15625;15,31682829;3408,462306;0,004050034;811;4;9,265604986;26781,16556;331612,3587;172999,3438;172999,3438;1913,727666;9,265604986
Hortikultura;Nangka;Jawa Timur;2026;2;0,304142067;37656;11842,63667;14,81115152;126021,1094;14,81115152;234,6640891;0,00544479;695;3;985,1111111;60246;52674,27834;145269,2969;145269,2969;743,4120813;985,1111111
Hortikultura;Nangka;Kalimantan Barat;2026;3;0,304142067;3032,333333;1108,42;8,457718472;11347,92285;8,457718472;274,2307195;0,001959235;1201;16;779,1111111;7477,888889;162824,0358;134894,4219;134894,4219;-20,97588842;779,1111111
Hortikultura;Nangka;Kalimantan Selatan;2026;3;0,304142067;845;3489,403333;7,908010232;-2013,531128;7,908010232;-338,2877074;0,001874287;1253;19;624,4444444;2320,333333;188036,0032;84597,24219;84597,24219;-39,5114697;624,4444444
Hortikultura;Nangka;Kalimantan Tengah;2026;3;0,304142067;222,6666667;1423,203333;9,956239435;-841,7232666;9,956239435;-478,0194311;0,001762594;1354;30;484,1111111;2110,777778;157284,7256;51562,39844;51562,39844;-57,58066502;484,1111111
Hortikultura;Nangka;Kalimantan Timur;2026;2;0,304142067;137,6666667;1259,754444;13,52032823;-558,4470825;13,52032823;-505,6516338;0,001777989;1332;27;272,1111111;1317,555556;62635,09982;37915,98438;37915,98438;-36,27422848;272,1111111
Hortikultura;Nangka;Kalimantan Utara;2026;3;0,304142067;137,3333333;714,9866667;29,43606224;-8040,70752;29,43606224;-5954,884116;0,001789854;1316;26;413,3333333;903;342,8428667;32195,92969;32195,92969;18297,67411;413,3333333
Hortikultura;Nangka;Kepulauan Bangka Belitung;2026;3;0,304142067;85;206,5477778;8,72337769;1505,610107;8,72337769;1671,306009;0,001768614;1341;28;842;358,2222222;76039,1413;63477,20313;63477,20313;100,1446282;842
Hortikultura;Nangka;Kepulauan Riau;2026;3;0,304142067;0,333333333;232,7855556;8,714071189;-4660,549316;8,714071189;-1398264,795;0,001545717;1515;34;165,7777778;18;10730,0929;33003,32813;33003,32813;238,484101;165,7777778
Hortikultura;Nangka;Lampung;2026;2;0,304142067;113307,6667;2651,517778;16,0099217;145711,0156;16,0099217;28,59766679;0,007784667;558;2;817,4444444;152804,5556;97313,72722;98239,8125;98239,8125;-0,213496699;817,4444444
Hortikultura;Nangka;Maluku;2026;3;0,304142067;452;279,1011111;8,780340578;-1503,304077;8,780340578;-432,5893976;0,001720075;1425;32;596,1111111;1337,222222;650,2633333;30001,18359;30001,18359;4288,276489;596,1111111
Hortikultura;Nangka;Maluku Utara;2026;3;0,304142067;15;104,5055556;17,79747863;1793,955566;17,79747863;11859,70378;0,001821873;1290;22;262,4444444;392,2222222;0;33829,94922;33829,94922;0;262,4444444
Hortikultura;Nangka;Nusa Tenggara Barat;2026;3;0,304142067;5481,333333;4672,098889;14,2048084;14762,5293;14,2048084;169,3236919;0,002289557;1058;12;650,2222222;11542,44444;0,086666667;53485,00781;53485,00781;0;650,2222222
Hortikultura;Nangka;Nusa Tenggara Timur;2026;3;0,304142067;16482;2211,185556;8,160896383;5141,614746;8,160896383;-68,80466724;0,002093372;1133;14;513;54834,77778;41,72;39020,64453;39020,64453;0;513
Hortikultura;Nangka;Papua;2026;3;0,304142067;123,3333333;44,98111111;12,23973974;2810,845459;12,23973974;2179,063886;0,001804571;1300;25;514,8888889;255,8888889;1078,92;37691,17188;37691,17188;2243,97835;514,8888889
Hortikultura;Nangka;Papua Barat;2026;3;0,304142067;4;55,67333333;27,87319035;-7196,485352;27,87319035;-180012,1338;0,001761395;1362;31;94,33333333;227,5555556;0;19356,74609;19356,74609;0;94,33333333
Hortikultura;Nangka;Riau;2026;3;0,304142067;1831,333333;1220,466667;10,5001553;48977,93359;10,5001553;2574,441223;0,002681818;978;7;957,7777778;4582,111111;234153,7753;87539,58594;87539,58594;-55,6857324;957,7777778
Hortikultura;Nangka;Sulawesi Barat;2026;3;0,304142067;2458,666667;236;20,67766501;615,4285278;20,67766501;-74,96901324;0,001829457;1286;21;662,4444444;8717,666667;57,46;34922,51172;34922,51172;0;662,4444444
Hortikultura;Nangka;Sulawesi Selatan;2026;3;0,304142067;7751;2351,89;8,237439697;26801,38867;8,237439697;245,7797532;0,002321129;1049;11;511;22766,77778;3632,335556;42630,63281;42630,63281;1062,759328;511
Hortikultura;Nangka;Sulawesi Tengah;2026;3;0,304142067;3053,333333;438,7177778;11,60558953;6904,98291;11,60558953;126,1457285;0,001880744;1250;18;617,3333333;10309,88889;1810,213167;44611,4375;44611,4375;2289,898438;617,3333333
Hortikultura;Nangka;Sulawesi Tenggara;2026;3;0,304142067;2713,333333;506,2377778;10,71947363;3381,059814;10,71947363;24,60908407;0,001816625;1294;24;461,2222222;9281,666667;176,5138889;41074,41797;41074,41797;20785,29727;461,2222222
Hortikultura;Nangka;Sulawesi Utara;2026;3;0,304142067;3645;165,79;13,70388548;14372,65332;13,70388548;294,3114766;0,002021896;1167;15;679,1111111;7267,444444;25,62333333;41443,90234;41443,90234;0;679,1111111
Hortikultura;Nangka;Sumatera Barat;2026;3;0,304142067;11457;806,7355556;15,57174677;30380,33594;15,57174677;165,1683332;0,002407284;1030;9;919,2222222;17654,66667;108084,5544;111329,5703;111329,5703;-0,289673979;919,2222222
Hortikultura;Nangka;Sumatera Selatan;2026;4;0,304142067;211122,3333;1176,128889;10,7019256;120810,3516;10,7019256;-42,77708585;0,012169211;444;1;915,5555556;266820,6667;677910,8567;592578,25;592578,25;-12,94882361;915,5555556
Hortikultura;Nangka;Sumatera Utara;2026;3;0,304142067;10466,66667;609,24;24,46596579;23589,25586;24,46596579;125,375056;0,002322474;1047;10;997,2222222;18006,77778;258037,5842;289917,4688;289917,4688;3,845081864;997,2222222
Pangan;Padi;Aceh;2026;3;0,329394195;259,6666667;279555,2479;55,79076988;40441,01172;55,79076988;15474,2022;0,060825969;115;11;628,3333333;893,8888889;56394,83586;40521,60938;40521,60938;-36,00402821;628,3333333
Pangan;Padi;Bali;2026;3;0,329394195;0;102920,7622;61,41523777;6685,556641;61,41523777;0;0,022744202;279;19;0;0;58607,87721;21230,66211;21230,66211;-68,06016761;0
Pangan;Padi;Banten;2026;3;0,329394195;282,3333333;318570,4433;52,46521915;36687,06641;52,46521915;12894,2384;0,069117184;103;8;706,1111111;837,6666667;40803,993;30187,64648;30187,64648;-33,61510365;706,1111111
Pangan;Padi;Bengkulu;2026;3;0,329394195;1372;55102,04667;50,01971305;9235,966797;50,01971305;573,1754225;0,012357119;439;25;486,8888889;4156;11352,7765;46645,56641;46645,56641;533,6851842;486,8888889
Pangan;Padi;Daerah Istimewa Yogyakarta;2026;3;0,329394195;5,333333333;103298,0069;49,43048923;14243,36523;49,43048923;266963,0981;0,022817848;274;17;570,1111111;21,11111111;41473,1705;43009,21875;43009,21875;-15,91166997;570,1111111
Pangan;Padi;Daerah Khusus Ibukota Jakarta;2026;3;0,329394195;0;438,2587535;49,97407463;375,5485229;49,97407463;0;0,002192242;1093;32;0;0;267,4715556;34364,75391;34364,75391;0;0
Pangan;Padi;Gorontalo;2026;3;0,329394195;0;50153,05317;50,9572149;4217,154785;50,9572149;0;0,01127894;462;26;0;26;66013,96308;26737,14063;26737,14063;-59,06248794;0
Pangan;Padi;Jambi;2026;3;0,329394195;11,33333333;67745,16243;45,47445578;16248,3623;45,47445578;143267,9027;0,015098187;387;20;295,7777778;43,55555556;110634,1011;29654,14453;29654,14453;-74,12656765;295,7777778
Pangan;Padi;Jawa Barat;2026;4;0,329394195;849;1604772,777;58,14977704;222021,1406;58,14977704;26050,89996;0,313910201;14;3;638,4444444;2281,888889;45452,22967;93523,5625;93523,5625;7,794472747;638,4444444
Pangan;Padi;Jawa Tengah;2026;4;0,329394195;67713,6;1624177,494;56,01053001;103914,1953;56,01053001;53,46133615;0,317601421;13;2;497,4444444;2192,333333;2286,127115;158618;158618;720890,9091;497,4444444
