subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;silhouette_score_komoditas;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;prediksi_produktivitas_2026
Pangan;Ketela Pohon;Sulawesi Tenggara;2026;253,7880169;4124,333333;4;0,438814965;104178,2684;94953,64844;94953,64844;5292;6131,888889;1287,222222;7617,022461;1287,222222;43,93466479;0,030788007;147;4;253,7880169
Pangan;Ketela Pohon;Sulawesi Utara;2026;185,7440471;1681;4;0,438814965;44785,64577;28386,29883;28386,29883;3,333333333;18;360,6666667;-875,0471802;360,6666667;-26351,41541;0,008765796;446;11;185,7440471
Pangan;Ketela Pohon;Sumatera Barat;2026;367,8709265;2877,666667;4;0,438814965;113872,6886;134361,9063;134361,9063;0;0;0;-448,2593994;0;0;0,000156684;1302;17;367,8709265
Pangan;Ketela Pohon;Sumatera Selatan;2026;370,865738;4512,333333;4;0,438814965;166498,7015;146403,8281;146403,8281;0;0;0;-448,2593994;0;0;0,000156684;1302;17;370,865738
Pangan;Ketela Pohon;Sumatera Utara;2026;401,8229352;28797;4;0,438814965;1228974,633;1134846;1134846;0;0;0;-448,2593994;0;0;0,000156684;1302;17;401,8229352
Pangan;Padi;Aceh;2026;55,79076988;279555,2479;3;0,328661521;1540744,281;1639428,5;1639428,5;4101,333333;3351,111111;1956;4509,740723;1956;9,95791749;0,046118733;95;6;55,79076988
Pangan;Padi;Bali;2026;61,41523777;102920,7622;3;0,328661521;631432,405;671243,5625;671243,5625;1647,666667;2205,777778;1182,444444;2094,530029;1182,444444;27,12098094;0,02829734;165;13;61,41523777
Pangan;Padi;Banten;2026;52,46521915;318570,4433;3;0,328661521;1678646,702;1848963;1848963;310,3333333;882,7777778;629,6666667;-350,2832642;629,6666667;-212,8732323;0,015226457;313;20;52,46521915
Pangan;Padi;Bengkulu;2026;50,01971305;55102,04667;3;0,328661521;269079,8483;276217,2188;276217,2188;11,33333333;217,3333333;134,3333333;-1087,651978;134,3333333;-9696,929214;0,003281563;710;27;50,01971305
Pangan;Padi;Daerah Istimewa Yogyakarta;2026;49,43048923;103298,0069;3;0,328661521;555209,2236;548873,6875;548873,6875;0;1,333333333;0;-518,7606201;0;0;0,000153378;1315;32;49,43048923
Pangan;Padi;Daerah Khusus Ibukota Jakarta;2026;49,97407463;438,2587535;3;0,328661521;2166,919832;605,1937866;605,1937866;4597,666667;72847,11111;135;15127,89941;135;229,03428;0,015011221;318;7;49,97407463
Pangan;Padi;Gorontalo;2026;50,9572149;50153,05317;3;0,328661521;386573,4248;269762,7188;269762,7188;1966,666667;8207,777778;427;2132,057617;427;8,409709349;0,010507955;408;14;50,9572149
Pangan;Padi;Jambi;2026;45,47445578;67745,16243;3;0,328661521;306725,7961;342263,8125;342263,8125;26,66666667;203,2222222;366,1111111;-787,4728394;366,1111111;-3053,023148;0,008897553;440;21;45,47445578
Pangan;Padi;Jawa Barat;2026;58,14977704;1604772,777;2;0,328661521;9290229,033;10132658;10132658;22,33333333;79,33333333;249,4444444;-1019,753906;249,4444444;-4666,062267;0,006076316;547;28;58,14977704
Pangan;Padi;Jawa Tengah;2026;56,01053001;1624177,494;2;0,328661521;9243865,288;9655463;9655463;52185,66667;159546,2222;593;59933,31641;593;14,84631746;0,035200759;127;1;56,01053001
Pangan;Padi;Jawa Timur;2026;57,06878747;1718804,885;2;0,328661521;9946680,154;10043218;10043218;10264;37399,55556;376,3333333;8678,826172;376,3333333;-15,44401625;0,011872012;380;8;57,06878747
Pangan;Padi;Kalimantan Barat;2026;30,31492302;244942,7367;1;0,328661521;757204,7635;744793,1875;744793,1875;495;6080,222222;265,5555556;1538,47229;265,5555556;210,8024828;0,006588914;527;15;30,31492302
Pangan;Padi;Kalimantan Selatan;2026;41,1042245;250242,8957;3;0,328661521;1204121,182;1152373,875;1152373,875;0;0;0;-448,2593994;0;0;0,000156684;1302;22;41,1042245
Pangan;Padi;Kalimantan Tengah;2026;33,28846583;103249,3057;1;0,328661521;341912,2921;346097,6563;346097,6563;0;0;0;-448,2593994;0;0;0,000156684;1302;22;33,28846583
Pangan;Padi;Kalimantan Timur;2026;40,02767118;62213,89002;3;0,328661521;263037,1157;258724,4531;258724,4531;101468;213233;659,2222222;97400,27344;659,2222222;-4,008876259;0,045976813;96;2;40,02767118
Pangan;Padi;Kalimantan Utara;2026;36,62919627;8330,526653;3;0,328661521;35653,54669;31378,79102;31378,79102;16909,66667;37627,77778;1006,777778;15938,42969;1006,777778;-5,743679035;0,025429126;186;9;36,62919627
Pangan;Padi;Kepulauan Bangka Belitung;2026;41,84701147;16591,21904;3;0,328661521;69729,79972;65052,50391;65052,50391;4471,666667;9474,777778;724,6666667;5379,907227;724,6666667;20,31100768;0,017619522;266;16;41,84701147
Pangan;Padi;Kepulauan Riau;2026;28,96154893;148,2224145;1;0,328661521;755,0023785;-658,2310181;658,2310181;1877,666667;12922;533,5555556;1948,857422;533,5555556;3,791447996;0,013201373;349;23;28,96154893
Pangan;Padi;Lampung;2026;53,0316584;552613,4261;3;0,328661521;3231634,386;2934828,75;2934828,75;1505;7726,444444;420,2222222;1149,437622;420,2222222;-23,62540717;0,010329712;415;30;53,0316584
Pangan;Padi;Maluku;2026;38,68622552;23635,57333;3;0,328661521;107822,1485;86766,07031;86766,07031;264;1159,777778;357,6666667;10,87589359;357,6666667;-95,88034334;0,008698785;449;3;38,68622552
Pangan;Padi;Maluku Utara;2026;33,98420984;7910,29;1;0,328661521;26820,74736;30927,35547;30927,35547;2;14,55555556;289,2222222;-1019,753906;289,2222222;-51087,69531;0,007039385;504;10;33,98420984
Pangan;Padi;Nusa Tenggara Barat;2026;52,67283025;297375,236;3;0,328661521;1571708,588;1633780,125;1633780,125;205,6666667;1430,111111;208,7777778;640,8621216;208,7777778;211,6023282;0,005101901;582;17;52,67283025
Pangan;Padi;Nusa Tenggara Timur;2026;43,0406943;188505,2514;3;0,328661521;1041658,085;940892,5;940892,5;2,666666667;11;19,77777778;-1210,423584;19,77777778;-45490,8844;0,000498672;1127;24;43,0406943
Pangan;Padi;Papua;2026;43,62867019;780,4066313;3;0,328661521;2306,736294;-835,1265259;835,1265259;0;0;0;-448,2593994;0;0;0,000156684;1302;25;43,62867019
Pangan;Padi;Papua Barat;2026;45,2480556;4263,490348;3;0,328661521;17119,12384;20887,98828;20887,98828;170700,3333;305671,3333;1090,444444;168561,25;1090,444444;-1,253121943;0,067236831;70;4;45,2480556
Pangan;Padi;Riau;2026;39,34469153;55946,06445;3;0,328661521;235098,9904;222130,5938;222130,5938;31715,66667;38072,11111;1762;29007,15234;1762;-8,539988616;0,042623961;105;11;39,34469153
Pangan;Padi;Sulawesi Barat;2026;50,76860375;65295,37844;3;0,328661521;312760,987;336306,2188;336306,2188;7088;11825,55556;984,8888889;6673,967773;984,8888889;-5,841312452;0,023812604;201;18;50,76860375
Pangan;Padi;Sulawesi Selatan;2026;51,17164101;986933,1639;3;0,328661521;5639353,567;5598226;5598226;1608;969,8888889;76,77777778;-1513,267456;76,77777778;-194,1086726;0,001891185;875;25;51,17164101
Pangan;Padi;Sulawesi Tengah;2026;45,58885104;182864,9618;3;0,328661521;951530,0751;985438;985438;0;0;0;-448,2593994;0;0;0,000156684;1302;26;45,58885104
Pangan;Padi;Sulawesi Tenggara;2026;43,22745042;131913,5946;3;0,328661521;623717,0306;649963,1875;649963,1875;14832;29981,55556;1118,666667;21514,44922;1118,666667;45,05426927;0,027583414;172;5;43,22745042
Pangan;Padi;Sulawesi Utara;2026;44,7011512;57865,68182;3;0,328661521;265254,1211;252123,6875;252123,6875;22;114,8888889;249,4444444;-1019,753906;249,4444444;-4735,245028;0,006076368;546;12;44,7011512
Pangan;Padi;Sumatera Barat;2026;47,9782804;293306,4459;3;0,328661521;1401435,15;1423459,375;1423459,375;0;0;0;-448,2593994;0;0;0,000156684;1302;17;47,9782804
Pangan;Padi;Sumatera Selatan;2026;56,34106688;553850,2922;3;0,328661521;3391137,357;2900741,75;2900741,75;0;0;0;-448,2593994;0;0;0,000156684;1302;17;56,34106688
Pangan;Padi;Sumatera Utara;2026;51,80551904;453527,39;3;0,328661521;2669284,33;2737231,75;2737231,75;0;0;0;-448,2593994;0;0;0,000156684;1302;17;51,80551904
Perkebunan;Tembakau;Aceh;2026;1005,666667;2716,777778;1;0,486837436;2365,435949;2453,878418;2453,878418;66470,8;69738,05333;1060,042222;65314,54297;1060,042222;-1,739496187;0,029516534;157;19;1005,666667
Perkebunan;Tembakau;Bali;2026;825,2222223;304,4444443;1;0,486837436;256,3296838;-862,1384888;862,1384888;5059359,333;1353866,667;8583,777778;5054050;8583,777778;-0,104940823;0,476890901;7;4;825,2222223
Perkebunan;Tembakau;Banten;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;32433,33333;18438,55556;3617,222222;34456,42188;3617,222222;6,237683068;0,082890132;60;23;0
Perkebunan;Tembakau;Bengkulu;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;27395,66667;80095,44444;582,3333333;28051,14063;582,3333333;2,392619119;0,021485775;224;8;0
Perkebunan;Tembakau;Daerah Istimewa Yogyakarta;2026;1224,222222;481,6666667;1;0,486837436;612,8366131;-526,6498413;526,6498413;1;29;64,55555556;-89,60054016;64,55555556;-9060,054016;0,001587288;917;27;1224,222222
Perkebunan;Tembakau;Daerah Khusus Ibukota Jakarta;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;2296,666667;7174,222222;715,7777778;2814,00415;715,7777778;22,52557984;0,017355339;269;12;0
Perkebunan;Tembakau;Gorontalo;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;23;0
Perkebunan;Tembakau;Jambi;2026;618,4444443;394,888889;1;0,486837436;187,9515039;-645,1161499;645,1161499;3645;7267,444444;679,1111111;3174,865234;679,1111111;-12,89807313;0,016487857;288;16;618,4444443
Perkebunan;Tembakau;Jawa Barat;2026;944,5555557;9023;1;0,486837436;8374,810083;10260,8418;10260,8418;261,3333333;327;1176,555556;837,6602173;1176,555556;220,5332464;0,028147078;169;1;944,5555557
Perkebunan;Tembakau;Jawa Tengah;2026;1180,555556;51833,55556;3;0,486837436;58527,86817;56365,8125;56365,8125;1372;4156;486,8888889;1585,170898;486,8888889;15,5372375;0,011842578;381;20;1180,555556
Perkebunan;Tembakau;Jawa Timur;2026;1232,777778;128881,7778;2;0,486837436;157144,7386;154478,1563;154478,1563;5487;23517;0,502222222;5422,29541;0,502222222;-1,179234369;0,004759826;602;5;1232,777778
Perkebunan;Tembakau;Kalimantan Barat;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;20;0
Perkebunan;Tembakau;Kalimantan Selatan;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;146,3333333;944,3333333;313;-207,7190704;313;-241,9492509;0,007618618;484;9;0
Perkebunan;Tembakau;Kalimantan Tengah;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;25;0
Perkebunan;Tembakau;Kalimantan Timur;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;544,6666667;1187,222222;639,3333333;49,96173477;639,3333333;-90,82709888;0,015459141;307;13;0
Perkebunan;Tembakau;Kalimantan Utara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;21;0
Perkebunan;Tembakau;Kepulauan Bangka Belitung;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-514,9988403;0;0;0,000153554;1312;13;0
Perkebunan;Tembakau;Kepulauan Riau;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;13780,33333;8370,222222;1,601468841;13355,03613;1,601468841;-3,086262068;0,001993939;861;2;0
Perkebunan;Tembakau;Lampung;2026;781,111111;592,3333333;1;0,486837436;694,7892956;-758,8676147;758,8676147;0;0;0;-448,2593994;0;0;0,000156684;1302;9;781,111111
Perkebunan;Tembakau;Maluku;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;2328,333333;2716,777778;1005,666667;2453,878418;1005,666667;5,392058052;0,024155772;198;6;0
Perkebunan;Tembakau;Maluku Utara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-514,9988403;0;0;0,000153554;1312;16;0
Perkebunan;Tembakau;Nusa Tenggara Barat;2026;1726,777778;41345,66667;3;0,486837436;60317,53577;64992,02344;64992,02344;305335;108281,3633;26,46213854;319964,0313;26,46213854;4,791141287;0,030720376;148;10;1726,777778
Perkebunan;Tembakau;Nusa Tenggara Timur;2026;522,888889;1398,777778;1;0,486837436;794,2079278;364,2397766;364,2397766;6931;2408,04;30,91593678;7802,28125;30,91593678;12,57078704;0,001107045;998;29;522,888889
Perkebunan;Tembakau;Papua;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;54;56;10,21666667;-22,49968719;10,21666667;-141,6660874;0,000306291;1225;14;0
Perkebunan;Tembakau;Papua Barat;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-358,8416748;0;0;0,000160878;1297;32;0
Perkebunan;Tembakau;Riau;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;1282;1061,333333;14,03679026;524,6636963;14,03679026;-59,07459467;0,000456921;1144;18;0
Perkebunan;Tembakau;Sulawesi Barat;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;2102;12414,66667;15,54549083;48674,10156;15,54549083;2215,609018;0,003531149;684;3;0
Perkebunan;Tembakau;Sulawesi Selatan;2026;821,4444443;2625,333333;1;0,486837436;2132,261354;2128,4104;2128,4104;31;23,66666667;15,98859649;-323,622467;15,98859649;-1143,943442;0,000423571;1159;22;821,4444443
Perkebunan;Tembakau;Sulawesi Tengah;2026;649,2222223;99;1;0,486837436;57,20192212;-835,9613647;835,9613647;388053;27708,33333;142,4381494;381873,3125;142,4381494;-1,592485434;0,027360769;174;7;649,2222223
Perkebunan;Tembakau;Sulawesi Tenggara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;31865;1301,666667;250,8137132;24573,38281;250,8137132;-22,8828407;0,006465089;531;26;0
Perkebunan;Tembakau;Sulawesi Utara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;1382696,68;293306,4459;47,9782804;1423459,375;47,9782804;2,948057632;0,112767865;43;11;0
Perkebunan;Tembakau;Sumatera Barat;2026;777,5555557;271,3333333;1;0,486837436;165,3893601;-2300,541016;2300,541016;22641,62;7910,29;33,98420984;30927,35547;33,98420984;36,59515295;0,002682071;770;30;777,5555557
Perkebunan;Tembakau;Sumatera Selatan;2026;686,888889;59,44444433;1;0,486837436;41,70407349;-1038,161133;1038,161133;2622;143,3333333;181,1684127;1064,704102;181,1684127;-59,39343625;0,004426347;624;15;686,888889
Perkebunan;Tembakau;Sumatera Utara;2026;1007,222222;1897,333333;1;0,486837436;1900,510546;2766,05835;2766,05835;0;0;0;-358,8416748;0;0;0,000160878;1297;34;1007,222222
Perkebunan;Aren;Aceh;2026;635,4444444;2077,222222;4;0,326927589;915,6705656;936,9611816;936,9611816;351967,6433;378930,6667;1170,222222;363607,6875;1170,222222;3,307134729;0,084271361;57;1;635,4444444
Perkebunan;Cengkeh;Aceh;2026;602,5555556;25276;1;0,305949423;5782,701166;5829,490723;5829,490723;265475,4767;262778,3333;1251,777778;258980,8125;1251,777778;-2,446427161;0,063227005;71;2;602,5555556
Perkebunan;Jambu Mete;Aceh;2026;0;0;2;0,349646015;0;-448,2593994;448,2593994;216759,1867;216890,4444;1339,444444;216006,1875;1339,444444;-0,347389736;0,056085559;79;3;0
Perkebunan;Kakao;Aceh;2026;710,4444444;91269,22222;4;0,292315492;36618,1749;36364,33203;36364,33203;205365,3333;204361,8889;1303;206944,8125;1303;0,769107006;0,053482581;82;4;710,4444444
Perkebunan;Kapuk;Aceh;2026;357,6666667;1159,777778;1;0,825865712;264,2418278;10,87589359;10,87589359;198333,4;214433,8889;1168,666667;201516,4219;1168,666667;1,60488444;0,053156192;83;5;357,6666667
Perkebunan;Karet;Aceh;2026;1688,555556;76840,55556;3;0,429076057;61160,02853;46265,12109;46265,12109;150033,3567;192877,3333;1039,666667;139957,625;1039,666667;-6,715661031;0,047106666;93;6;1688,555556
Perkebunan;Kayu Manis;Aceh;2026;459,5555556;193,5555556;3;0,507886572;37,79728556;-748,3870239;748,3870239;114612,3333;115073,5556;1218,777778;113452,7422;1218,777778;-1,011750753;0,038175039;117;7;459,5555556
Perkebunan;Kelapa;Aceh;2026;848,6666667;101887,1111;1;0,299446572;96775,19258;66395,42969;66395,42969;108312,6667;114457,1111;1227,222222;106961,6172;1227,222222;-1,247360554;0,038158745;118;8;848,6666667
Perkebunan;Kelapa Sawit;Aceh;2026;5954;477039,2222;4;0,369209793;1105057,438;1043774,313;1043774,313;51147,66667;38367,66667;1552,222222;50462,10156;1552,222222;-1,340364378;0,038029787;119;9;5954
Perkebunan;Kemiri;Aceh;2026;678,1111111;16605;4;0,379593335;8544,043333;8514,712891;8514,712891;65312,08;70117,88889;1415,555556;66313,33594;1415,555556;1,533033303;0,037029948;122;10;678,1111111
Perkebunan;Kopi Arabica;Aceh;2026;867;92314,66667;2;0,405448294;66298,36958;62720,20313;62720,20313;102615,3333;111523,7778;1122,444444;104107,4922;1122,444444;1,454128546;0,03584308;124;11;867
Perkebunan;Kopi Robusta;Aceh;2026;638,8888889;21273,22222;1;0,332957999;6467,726186;6894,431641;6894,431641;86761;141172,1111;866;82478,77344;866;-4,935658375;0,035667439;125;12;638,8888889
Perkebunan;Lada;Aceh;2026;628,3333333;893,8888889;1;0,34142663;262,0188889;-81,34405518;81,34405518;80680,66667;85319,88889;1239,444444;109642,6797;1239,444444;35,89709185;0,035038684;131;13;628,3333333
Perkebunan;Pala;Aceh;2026;0,502222222;23517;1;0,376517578;5587,509656;5422,29541;5422,29541;81257,33333;89837;1094,555556;78131,66406;1094,555556;-3,846630381;0,03244596;139;14;0,502222222
Perkebunan;Panili;Aceh;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;76373;89123,62778;1074,423333;71842,0625;1074,423333;-5,932643081;0,031909446;140;15;0
Perkebunan;Sagu;Aceh;2026;480,2222222;6138,888889;1;0,423813304;1590,798882;1901,41748;1901,41748;64203,89;126571,2833;772,8477778;65056,28125;772,8477778;1,327631784;0,031824502;141;16;480,2222222
Perkebunan;Tebu;Aceh;2026;0;0;4;0,523048354;0;-514,9988403;514,9988403;61494,66667;68231,22222;1160,222222;55950,4375;1160,222222;-9,015788632;0,031383338;144;17;0
Perkebunan;Teh;Aceh;2026;0;0;1;0,885351589;0;-448,2593994;448,2593994;64951,33333;80541;1011,888889;62048,32031;1011,888889;-4,469520288;0,029624104;155;18;0
Pangan;Ubi Jalar;Aceh;2026;182,5187302;345,6666667;2;0,40965744;6402,564676;5039,181641;5039,181641;8070,333333;7451,444444;1892,888889;9974,580078;1892,888889;23,59563931;0,044742124;99;7;182,5187302
Perkebunan;Aren;Bali;2026;132,7777778;658,3333333;4;0,326927589;57,58012111;-830,6292114;830,6292114;63319;101887,1111;848,6666667;66395,42969;848,6666667;4,858620142;0,029314945;158;20;132,7777778
Perkebunan;Cengkeh;Bali;2026;157;15494,22222;1;0,305949423;2988,336761;1161,936401;1161,936401;49461,66667;57885,61;1072,26;49034,875;1072,26;-0,862873606;0,028548396;162;21;157
Perkebunan;Jambu Mete;Bali;2026;323;8144,333333;2;0,349646015;2248,318559;2033,604248;2033,604248;34760;39111,77778;1097,888889;36252,98047;1097,888889;4,29511067;0,027683412;171;22;323
Perkebunan;Kakao;Bali;2026;1114,333333;13465,22222;4;0,292315492;4734,880244;5851,308594;5851,308594;41405,66667;57800;899,5555556;42308,30859;899,5555556;2,179996121;0,024819317;188;23;1114,333333
Perkebunan;Kapuk;Bali;2026;70,11111111;627,1111111;1;0,825865712;42,75964444;-251,1294403;251,1294403;7361;8604,444444;1013,666667;6888,098633;1013,666667;-6,424417432;0,024426487;194;24;70,11111111
Perkebunan;Karet;Bali;2026;0;0;2;0,429076057;0;-448,2593994;448,2593994;45473,66667;74461,77778;760,8888889;46445,19922;760,8888889;2,136472872;0,023946336;199;25;0
Perkebunan;Kayu Manis;Bali;2026;0;0;3;0,507886572;0;-448,2593994;448,2593994;24404,33333;36507,33333;898,6977778;27570,29688;898,6977778;12,97295648;0,022980487;207;26;0
Perkebunan;Kelapa;Bali;2026;1060,042222;69738,05333;1;0,299446572;65724,07842;65314,54297;65314,54297;11631,33333;17355,22222;920,1111111;11290,29297;920,1111111;-2,932083148;0,022461229;211;27;1060,042222
Perkebunan;Kelapa Sawit;Bali;2026;0;0;2;0,369209793;0;-51,19233322;51,19233322;4986,666667;8205,666667;857,6666667;4166,80127;857,6666667;-16,44115101;0,0207382;232;28;0
Perkebunan;Kemiri;Bali;2026;428,8888889;39;2;0,379593335;13,34222222;-716,1886597;716,1886597;620;1280,497778;696,4277778;190,0192871;696,4277778;-69,35172789;0,016821246;277;29;428,8888889
Perkebunan;Kopi Arabica;Bali;2026;880,1111111;11454,66667;4;0,405448294;4085,976126;2698,834473;2698,834473;16514,33333;37059,55;605,8677778;16490,09961;605,8677778;-0,14674358;0,016520683;287;30;880,1111111
Perkebunan;Kopi Robusta;Bali;2026;771,8888889;22306,11111;1;0,332957999;10434,01787;9024,109375;9024,109375;11974;32685,11111;603,5555556;10835,30469;603,5555556;-9,509732024;0,016066437;296;31;771,8888889
Perkebunan;Lada;Bali;2026;0;0;3;0,34142663;0;-448,2593994;448,2593994;6885,333333;7307,666667;642,5555556;3766,628662;642,5555556;-45,29489743;0,015624437;304;32;0
Perkebunan;Pala;Bali;2026;0,135555556;1265;2;0,376517578;96,89593861;-689,3492432;689,3492432;8926,666667;19358,77778;607;9137,859375;607;2,365863051;0,015235645;312;33;0,135555556
Perkebunan;Panili;Bali;2026;43;296,8888889;3;0,337091575;2,659482419;-461,3259277;461,3259277;0;0;0;-448,2593994;0;0;0,000156684;1302;34;43
Perkebunan;Sagu;Bali;2026;0;0;1;0,423813304;0;-448,2593994;448,2593994;9032565,333;3328914,111;7520,555556;9011981;7520,555556;-0,227890224;0,90892204;1;1;0
Perkebunan;Tebu;Bali;2026;0;0;4;0,523048354;0;-514,9988403;514,9988403;8096193;2164240,889;5993,555556;7995863,5;5993,555556;-1,239218235;0,713582149;2;2;0
Perkebunan;Teh;Bali;2026;0;0;1;0,885351589;0;-448,2593994;448,2593994;5097886;2160540,778;5301,555556;5128030,5;5301,555556;0,591313733;0,568462809;6;3;0
Pangan;Ubi Jalar;Bali;2026;145,0092787;1215,333333;2;0,40965744;16867,91493;14692,02832;14692,02832;525,6666667;1142,333333;1102,111111;264,0710144;1102,111111;-49,76455021;0,026407812;181;14;145,0092787
