subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;prediksi_random_forest;prediksi_xgboost
Pangan;Kacang Tanah;Kalimantan Timur;2015;12,78;0;2;169,7425567;-1446,987427
Pangan;Kacang Tanah;Kalimantan Timur;2016;12,89;737;2;1205,545327;493,9107971
Pangan;Kacang Tanah;Kalimantan Timur;2017;13,02;774,4;2;919,2772348;412,3744202
Pangan;Kacang Tanah;Kalimantan Timur;2018;0;804,4;3;969,0989334;137,5026703
Pangan;Kacang Tanah;Kalimantan Timur;2019;0;681,5;3;797,2431121;-102,9879303
Pangan;Kacang Tanah;Kalimantan Timur;2020;0;719,8;3;829,6795095;-102,9879303
Pangan;Kacang Tanah;Kalimantan Timur;2021;0;668,3;3;797,2029829;-102,9879303
Pangan;Kacang Tanah;Kalimantan Timur;2022;0;440,7;3;545,3490481;-261,0670471
Pangan;Kacang Tanah;Kalimantan Timur;2023;12,02;326;2;528,8218847;-224,8936768
Pangan;Kacang Tanah;Kalimantan Timur;2024;16,14;445;2;417,2518083;283,1208801
Pangan;Kacang Tanah;Kalimantan Timur;2025;12,14067278;327;2;493,2515092;36,25011444
Pangan;Kacang Tanah;Kalimantan Utara;2012;0;0;3;0;-1049,34375
Pangan;Kacang Tanah;Kalimantan Utara;2013;10,4;0;2;0;-1207,199829
Pangan;Kacang Tanah;Kalimantan Utara;2014;10,33;0;2;2,09;-1159,194458
Pangan;Kacang Tanah;Kalimantan Utara;2015;11,03;233;2;287,6141133;-1196,112915
Pangan;Kacang Tanah;Kalimantan Utara;2016;11,08;185;2;610,3821724;110,1190414
Pangan;Kacang Tanah;Kalimantan Utara;2017;11,66;175;2;236,8633049;36,25011444
Pangan;Kacang Tanah;Kalimantan Utara;2018;0;166;3;157,2407535;-238,621994
Pangan;Kacang Tanah;Kalimantan Utara;2019;0;129,6;3;150,8127777;-423,5896912
Pangan;Kacang Tanah;Kalimantan Utara;2020;0;97,1;3;123,3183086;-423,5896912
Pangan;Kacang Tanah;Kalimantan Utara;2021;0;94,9;3;118,159588;-423,5896912
Pangan;Kacang Tanah;Kalimantan Utara;2022;0;70,5;3;136,7123833;-423,5896912
Pangan;Kacang Tanah;Kalimantan Utara;2023;12,94;59;2;84,28810007;-224,8936768
Pangan;Kacang Tanah;Kalimantan Utara;2024;10,16;48;2;70,74478802;36,25011444
Pangan;Kacang Tanah;Kalimantan Utara;2025;11,47058824;34;2;59,31230133;36,25011444
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2012;10;325;2;313,5853515;-601,1567383
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2013;10,47;338;2;335,8406728;-601,1567383
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2014;10,87;206;2;104,8983528;-814,295166
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2015;9,73;0;2;5,69295;-1541,012573
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2016;9,53;178;2;158,6964461;46,99768448
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2017;14,78;133,3;2;189,0965755;255,2467346
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2018;0;190,8;3;183,063419;-238,621994
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2019;0;162;3;178,3884128;-423,5896912
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2020;0;182,2;3;254,1182721;-423,5896912
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2021;0;220,7;3;233,3198302;-423,5896912
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2022;0;209,5;3;259,5992169;-423,5896912
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2023;10,45;213;2;256,0070591;-224,8936768
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2024;11,32;168;2;226,5991987;36,25011444
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2025;10,56962025;158;2;182,3596421;36,25011444
Pangan;Kacang Tanah;Kepulauan Riau;2012;9,43;174;2;159,7469053;-836,00354
Pangan;Kacang Tanah;Kepulauan Riau;2013;9,94;169;2;163,5558361;-560,0368652
Pangan;Kacang Tanah;Kepulauan Riau;2014;10;155;2;158,5493821;-773,175293
Pangan;Kacang Tanah;Kepulauan Riau;2015;10;153;2;151,7020406;-1196,112915
Pangan;Kacang Tanah;Kepulauan Riau;2016;9,92;109;2;115,3027404;110,1190414
Pangan;Kacang Tanah;Kepulauan Riau;2017;11,54;78;2;95,74631036;255,2467346
Pangan;Kacang Tanah;Kepulauan Riau;2018;0;59,7;3;86,72580659;-238,621994
Pangan;Kacang Tanah;Kepulauan Riau;2019;0;66,5;3;78,68892558;-423,5896912
Pangan;Kacang Tanah;Kepulauan Riau;2020;0;61,1;3;66,0885437;-423,5896912
Pangan;Kacang Tanah;Kepulauan Riau;2021;0;50,8;3;62,77444636;-423,5896912
Pangan;Kacang Tanah;Kepulauan Riau;2022;0;34,8;3;52,53898175;-423,5896912
Pangan;Kacang Tanah;Kepulauan Riau;2023;11,6;70;2;86,91804161;-224,8936768
Pangan;Kacang Tanah;Kepulauan Riau;2024;10,56;52;2;89,70270004;36,25011444
Pangan;Kacang Tanah;Kepulauan Riau;2025;10,34482759;29;2;59,95573401;36,25011444
Pangan;Kacang Tanah;Lampung;2012;12,7;8420;2;12063,05993;11977,20898
Pangan;Kacang Tanah;Lampung;2013;12,85;8305;2;10850,75716;10596,05859
Pangan;Kacang Tanah;Lampung;2014;13,01;7651;2;9834,195997;8793,697266
Pangan;Kacang Tanah;Lampung;2015;13,19;3764;2;6303,419705;7643,547852
Pangan;Kacang Tanah;Lampung;2016;13,28;3646;2;6025,49031;7338,210938
Pangan;Kacang Tanah;Lampung;2017;13,55;3246,9;2;4907,660996;5915,402832
Pangan;Kacang Tanah;Lampung;2018;0;2469,3;3;3655,98831;5803,202637
Pangan;Kacang Tanah;Lampung;2019;0;2456,9;3;3232,367993;3531,072754
Pangan;Kacang Tanah;Lampung;2020;0;2783,9;3;3953,690785;2980,469238
Pangan;Kacang Tanah;Lampung;2021;0;2439,6;3;3348,314818;3431,864258
Pangan;Kacang Tanah;Lampung;2022;0;1689,1;3;2946,226403;3143,270264
Pangan;Kacang Tanah;Lampung;2023;13,27;1319;2;2534,64439;2048,395996
Pangan;Kacang Tanah;Lampung;2024;14,86;948;2;1815,705591;1099,62146
Pangan;Kacang Tanah;Lampung;2025;13,98037077;917;2;1433,658341;522,8441162
Perkebunan;Jambu Mete;Jawa Timur;2012;701;52903;3;12500,92337;12858,91992
Perkebunan;Jambu Mete;Jawa Timur;2013;625;52243;3;12746,80647;12369,75
Perkebunan;Jambu Mete;Jawa Timur;2014;706;48626;3;13452,22253;9981,765625
Perkebunan;Jambu Mete;Jawa Timur;2015;665;48316;3;13774,87777;16940,30273
Perkebunan;Jambu Mete;Jawa Timur;2016;671;48306;3;15119,74307;17244,81445
Perkebunan;Jambu Mete;Jawa Timur;2017;672;47170;3;17005,41383;17761,31641
Perkebunan;Jambu Mete;Jawa Timur;2018;737,4347115;42577,7;3;36374,39327;13274,30664
Perkebunan;Jambu Mete;Jawa Timur;2019;427,25;39265;3;26184,82208;29244,91016
Perkebunan;Jambu Mete;Jawa Timur;2020;742,95;38751,35;3;17317,72294;28579,66797
Perkebunan;Jambu Mete;Jawa Timur;2021;759,05;34219,74;3;16992,2804;28567,23242
Perkebunan;Jambu Mete;Jawa Timur;2022;753;32837;3;23563,81615;18371,30859
Perkebunan;Jambu Mete;Jawa Timur;2023;742;32824;3;22414,31019;18371,30859
Perkebunan;Jambu Mete;Jawa Timur;2024;741;24820;3;21490,40966;17963,03125
Perkebunan;Jambu Mete;Jawa Timur;2025;745,3333333;30160,33333;3;18104,12101;15403,46875
Perkebunan;Teh;Jawa Timur;2012;1,612219959;2455;1;3970,743956;4299,620117
Perkebunan;Teh;Jawa Timur;2013;1,53604888;2455;1;3932,358987;4299,620117
Perkebunan;Teh;Jawa Timur;2014;1,716317365;4008;1;5853,034396;4331,182129
Perkebunan;Teh;Jawa Timur;2015;1,725068733;4001;1;6759,090581;6876,614258
Perkebunan;Teh;Jawa Timur;2016;1,724568858;4001;1;6830,201482;9129,083008
Perkebunan;Teh;Jawa Timur;2017;1,762071554;3997;1;6687,81072;10047,74414
Perkebunan;Teh;Jawa Timur;2018;1,353561067;2137;1;4278,205576;8825,84375
Perkebunan;Teh;Jawa Timur;2019;1,604468864;136,5;1;1278,268747;4391,495117
Perkebunan;Teh;Jawa Timur;2020;1,613626374;136,5;1;813,4016338;3539,333984
Perkebunan;Teh;Jawa Timur;2021;16,19463235;136;1;1761,013101;4232,927246
Perkebunan;Teh;Jawa Timur;2022;1,290198591;1561;1;3010,094226;-1625,665771
Perkebunan;Teh;Jawa Timur;2023;1,356774194;1550;1;2284,407455;4060,811035
Perkebunan;Teh;Jawa Timur;2024;1,368041912;1527;1;2467,988945;4686,918457
Perkebunan;Teh;Jawa Timur;2025;1,338338232;1546;1;2381,028608;4686,918457
Pangan;Kacang Tanah;Maluku;2012;12,69;1523;2;597,377993;787,6962891
Pangan;Kacang Tanah;Maluku;2013;11,28;1264;2;362,4300667;14,89473343
Pangan;Kacang Tanah;Maluku;2014;10,64;1149;2;937,6834;-26,93604088
Pangan;Kacang Tanah;Maluku;2015;8,69;922;2;967,9616471;216,7503662
Pangan;Kacang Tanah;Maluku;2016;9,32;1158;2;1002,33258;736,9649658
Pangan;Kacang Tanah;Maluku;2017;10,45;1416,7;2;1338,335035;1351,514526
Pangan;Kacang Tanah;Maluku;2018;0;1490,1;3;594,5501312;2235,863525
Pangan;Kacang Tanah;Maluku;2019;0;0;3;47,17984423;-423,5896912
Pangan;Kacang Tanah;Maluku;2020;0;0;3;36,18089513;-423,5896912
Pangan;Kacang Tanah;Maluku;2021;0;0;3;0;-423,5896912
Pangan;Kacang Tanah;Maluku;2022;0;0;3;0;-423,5896912
Pangan;Kacang Tanah;Maluku;2023;13;604;2;788,8585932;95,70823669
Pangan;Kacang Tanah;Maluku;2024;13,04;1122;2;1329,875785;726,2174072
Pangan;Kacang Tanah;Maluku;2025;13,22970639;579;2;1169,85897;198,7727051
Perkebunan;Aren;Jawa Timur;2012;6558;925;3;2933,823251;4326,96582
Perkebunan;Aren;Jawa Timur;2013;3922;1037;3;1906,098872;-252,8602142
Perkebunan;Aren;Jawa Timur;2014;3154;1070;3;1827,976929;1051,677612
Perkebunan;Aren;Jawa Timur;2015;2745;0;3;1989,060287;4248,894531
Perkebunan;Aren;Jawa Timur;2016;2497;1068;3;1523,176962;1696,11853
Perkebunan;Aren;Jawa Timur;2017;2257;1029;3;1077,3064;1167,766235
Perkebunan;Aren;Jawa Timur;2018;1994;646;3;846,5699779;1255,310669
Perkebunan;Aren;Jawa Timur;2019;1944;709;3;791,6299772;1255,310669
Perkebunan;Aren;Jawa Timur;2020;1944;709;4;771,7977659;1185,501221
Perkebunan;Aren;Jawa Timur;2021;1978;541;4;767,2466753;2021,936035
Perkebunan;Aren;Jawa Timur;2022;1994;440;4;1973,988633;2021,936035
Perkebunan;Aren;Jawa Timur;2023;1842;438;4;2340,432004;2021,936035
Perkebunan;Aren;Jawa Timur;2024;1875;345;4;2317,726016;1742,509644
Perkebunan;Aren;Jawa Timur;2025;1903,666667;407,6666667;4;2133,063891;1852,349731
Perkebunan;Cengkeh;Jawa Timur;2012;344;46902;3;10665,37244;22117,24023
Perkebunan;Cengkeh;Jawa Timur;2013;417;47065;3;10879,279;11326,2793
Perkebunan;Cengkeh;Jawa Timur;2014;1282;45085;2;10392,81096;9641,515625
Perkebunan;Cengkeh;Jawa Timur;2015;391,82;45474;2;9918,658541;10042,41602
Perkebunan;Cengkeh;Jawa Timur;2016;411;45902;3;10690,17712;14385,78125
Perkebunan;Cengkeh;Jawa Timur;2017;403;45824;3;10788,5914;11085,61328
Perkebunan;Cengkeh;Jawa Timur;2018;424;44442;3;10598,5854;11199,99414
Perkebunan;Cengkeh;Jawa Timur;2019;436;43343;3;10634,29142;10028,30469
Perkebunan;Cengkeh;Jawa Timur;2020;429;43255;3;10977,13811;9432,001953
Perkebunan;Cengkeh;Jawa Timur;2021;436,38;43417,62;3;11176,62467;11021,90234
Perkebunan;Cengkeh;Jawa Timur;2022;426;41563;3;12286,14839;13237,9248
Perkebunan;Cengkeh;Jawa Timur;2023;371;40487;3;11197,24993;11189,22754
Perkebunan;Cengkeh;Jawa Timur;2024;413;34011;3;10055,71102;14746,0166
Perkebunan;Cengkeh;Jawa Timur;2025;403,3333333;38687;3;10878,86686;11519,71973
Perkebunan;Kakao;Jawa Timur;2012;885;63040;4;27576,9;32349,91602
Perkebunan;Kakao;Jawa Timur;2013;891;65432;4;29930,54033;32635,28125
Perkebunan;Kakao;Jawa Timur;2014;854;51072;4;27223,7968;29993,66992
Perkebunan;Kakao;Jawa Timur;2015;457,53;54211;1;25879,42483;42895,07422
Perkebunan;Kakao;Jawa Timur;2016;910;57877;4;26954,837;32575,79297
Perkebunan;Kakao;Jawa Timur;2017;886;58019;4;28309,34657;30736,48242
Perkebunan;Kakao;Jawa Timur;2018;786;54638;4;29193,97112;31234,0918
Perkebunan;Kakao;Jawa Timur;2019;707;48686;4;27291,52974;29692,87695
Perkebunan;Kakao;Jawa Timur;2020;711;45623;4;23044,96654;31107,22266
Perkebunan;Kakao;Jawa Timur;2021;773;40882;4;23856,64554;29337,19922
Perkebunan;Kakao;Jawa Timur;2022;761;39142;4;25557,41835;23967,49609
Perkebunan;Kakao;Jawa Timur;2023;756;39149;4;22489,50562;22934,11523
Perkebunan;Kakao;Jawa Timur;2024;1319;35728;4;22487,34579;21900,53125
Perkebunan;Kakao;Jawa Timur;2025;945,3333333;38006,33333;4;13233,83242;14889,0957
Perkebunan;Kapuk;Jawa Timur;2012;658;77449;2;30966,14655;25624,22266
Perkebunan;Kapuk;Jawa Timur;2013;646;75811;2;38806,16037;34096,31641
Perkebunan;Kapuk;Jawa Timur;2014;654;70806;2;29269,62477;34262,72266
Perkebunan;Kapuk;Jawa Timur;2015;0;0;2;6606,474293;7475,100098
Perkebunan;Kapuk;Jawa Timur;2016;645;70722;2;33838,21916;37954,69922
Perkebunan;Kapuk;Jawa Timur;2017;1867;69678;2;27807,3939;34715,22266
Perkebunan;Kapuk;Jawa Timur;2018;1759;59454;2;26551,89647;22634,5957
Perkebunan;Kapuk;Jawa Timur;2019;658;56155;2;25326,95553;30970,16211
Perkebunan;Kapuk;Jawa Timur;2020;661;55246;2;25204,59793;31626,58594
Perkebunan;Kapuk;Jawa Timur;2021;646;49604;2;24175,0281;31078,96875
Perkebunan;Kapuk;Jawa Timur;2022;466;42247;2;26129,46218;27030,39844
Perkebunan;Kapuk;Jawa Timur;2023;413;41033;2;16785,06232;18919,40234
Perkebunan;Kapuk;Jawa Timur;2024;1465;30994;2;15884,51498;19745,79492
Perkebunan;Kapuk;Jawa Timur;2025;781,3333333;38091,33333;2;10187,68271;10211,04004
Perkebunan;Karet;Jawa Timur;2012;1474;25993;3;27341,6733;31700,05273
Perkebunan;Karet;Jawa Timur;2013;1563;26060;3;25599,9547;31985,41992
Perkebunan;Karet;Jawa Timur;2014;1571;25126;3;25224,92333;32047,41602
Perkebunan;Karet;Jawa Timur;2015;1558;25562;3;26662,45367;43756,46094
Perkebunan;Karet;Jawa Timur;2016;1619;25659;3;27667,62913;30399,41602
Perkebunan;Karet;Jawa Timur;2017;1508;25147;3;26829,33457;29452,70703
Perkebunan;Karet;Jawa Timur;2018;1517,21;26431;3;26977,457;30136,99609
Perkebunan;Karet;Jawa Timur;2019;1196;24241;3;24043,58743;30226,60742
Perkebunan;Karet;Jawa Timur;2020;1120;23073;3;22428,91995;30089,26367
Perkebunan;Karet;Jawa Timur;2021;1116;22258;3;22061,60468;29474,8125
Perkebunan;Karet;Jawa Timur;2022;982;18368;3;22075,66057;20937,39453
Perkebunan;Karet;Jawa Timur;2023;926;20678;3;21413,30212;20998,22656
Perkebunan;Karet;Jawa Timur;2024;1676;18902;3;20969,57478;19887,26758
Perkebunan;Karet;Jawa Timur;2025;1194,666667;19316;3;22643,08655;18191,92383
Perkebunan;Kayu Manis;Jawa Timur;2012;651;550;1;589,0084033;1291,61731
Perkebunan;Kayu Manis;Jawa Timur;2013;575;528;1;353,4482667;513,1132813
Perkebunan;Kayu Manis;Jawa Timur;2014;596;187;1;85,19087772;20,54907608
Perkebunan;Kayu Manis;Jawa Timur;2015;623,9316239;183;1;76,1756;6555,894043
Perkebunan;Kayu Manis;Jawa Timur;2016;632;183;1;76,4464;717,8840332
Perkebunan;Kayu Manis;Jawa Timur;2017;642,1875;179;1;77,8262;644,0150146
Perkebunan;Kayu Manis;Jawa Timur;2018;642,0711974;167;1;63,23896348;758,3951416
Perkebunan;Kayu Manis;Jawa Timur;2019;636;154;1;56,34603333;758,3951416
Perkebunan;Kayu Manis;Jawa Timur;2020;647;153;1;49,92633333;758,3951416
Perkebunan;Kayu Manis;Jawa Timur;2021;712;142;1;48,97319833;1751,993164
Perkebunan;Kayu Manis;Jawa Timur;2022;697;141;1;47,81566667;1628,197021
Perkebunan;Kayu Manis;Jawa Timur;2023;705;141;1;45,83433333;1751,993164
Perkebunan;Kayu Manis;Jawa Timur;2024;760;65;1;31,16326;1628,197021
Perkebunan;Kayu Manis;Jawa Timur;2025;720,6666667;115,6666667;1;27,49299333;1628,197021
Perkebunan;Kelapa Sawit;Jawa Timur;2012;0;0;2;0;606,5556641
Perkebunan;Kelapa Sawit;Jawa Timur;2013;0;0;2;0;-171,9489441
Perkebunan;Kelapa Sawit;Jawa Timur;2014;0;0;2;0;-385,0872498
Perkebunan;Kelapa Sawit;Jawa Timur;2015;0;0;2;0;-2217,975098
Perkebunan;Kelapa Sawit;Jawa Timur;2016;0;0;2;0;587,5621338
Perkebunan;Kelapa Sawit;Jawa Timur;2017;0;0;2;0;513,6934204
Perkebunan;Kelapa Sawit;Jawa Timur;2018;0;0;2;0;513,6934204
Perkebunan;Kelapa Sawit;Jawa Timur;2019;0;0;2;0;513,6934204
Perkebunan;Kelapa Sawit;Jawa Timur;2020;0;0;2;0;513,6934204
Perkebunan;Kelapa Sawit;Jawa Timur;2021;0;0;2;0;1507,291138
Perkebunan;Kelapa Sawit;Jawa Timur;2022;0;0;2;0;1507,291138
Perkebunan;Kelapa Sawit;Jawa Timur;2023;0;0;2;0;1507,291138
Perkebunan;Kelapa Sawit;Jawa Timur;2024;0;0;2;0;1507,291138
Perkebunan;Kelapa Sawit;Jawa Timur;2025;0;0;2;0;1507,291138
Perkebunan;Kelapa;Jawa Timur;2012;1462;297631;2;266852,178;240963,8594
Perkebunan;Kelapa;Jawa Timur;2013;1412;295806;2;268855,1727;290012,75
Perkebunan;Kelapa;Jawa Timur;2014;1377;287334;2;245759,865;210235,8594
Perkebunan;Kelapa;Jawa Timur;2015;1355;286423;2;118423,1331;233971,7031
Perkebunan;Kelapa;Jawa Timur;2016;1374,01;286399;2;221691,3057;215052,9531
Perkebunan;Kelapa;Jawa Timur;2017;390,13;280016,1734;2;82195,92501;52636,78125
Perkebunan;Kelapa;Jawa Timur;2018;1334;263347;1;216019,2511;222121,3906
Perkebunan;Kelapa;Jawa Timur;2019;1331;253917;2;236600,4108;221349,0313
Perkebunan;Kelapa;Jawa Timur;2020;1339;244549;2;238142,1104;224044,3906
Perkebunan;Kelapa;Jawa Timur;2021;1366;234170;2;227561,7711;213922,9688
Perkebunan;Kelapa;Jawa Timur;2022;1371;226178;2;221055,2956;208560,2969
Perkebunan;Kelapa;Jawa Timur;2023;1338;220838;2;211705,2518;206587,6094
Perkebunan;Kelapa;Jawa Timur;2024;1333;210621;2;212854,7413;206587,6094
Perkebunan;Kelapa;Jawa Timur;2025;1347,333333;219212,3333;2;219566,9484;215434,125
Perkebunan;Kemiri;Jawa Timur;2012;1163;1612;3;1161,6277;2775,086182
Perkebunan;Kemiri;Jawa Timur;2013;1066;1592;3;957,222;1996,581543
Perkebunan;Kemiri;Jawa Timur;2014;1147;1494;3;772,7695;1881,071289
Perkebunan;Kemiri;Jawa Timur;2015;1139;1499;3;755,8792667;7657,266602
Perkebunan;Kemiri;Jawa Timur;2016;1155;1499;3;697,7042503;1835,57251
Perkebunan;Kemiri;Jawa Timur;2017;1141;1417;3;675,632;1550,865234
Perkebunan;Kemiri;Jawa Timur;2018;1104;515;3;291,8251064;1098,147461
Perkebunan;Kemiri;Jawa Timur;2019;1075;505;3;245,4920213;1098,147461
Perkebunan;Kemiri;Jawa Timur;2020;1070;498,89;3;228,0298309;1098,147461
Perkebunan;Kemiri;Jawa Timur;2021;1189;288,89;3;387,8849139;1812,319092
Perkebunan;Kemiri;Jawa Timur;2022;714;168;3;311,1990218;1659,291748
Perkebunan;Kemiri;Jawa Timur;2023;603;160;2;75,77637357;1628,197021
Perkebunan;Kemiri;Jawa Timur;2024;566;39;2;38,01669321;1751,993164
Perkebunan;Kemiri;Jawa Timur;2025;627,6666667;122,3333333;2;22,49843333;1751,993164
Perkebunan;Kopi Arabica;Jawa Timur;2012;742;20088;1;6851,944598;2079,487793
Perkebunan;Kopi Arabica;Jawa Timur;2013;0;17764;1;9294,424975;5954,890625
Perkebunan;Kopi Arabica;Jawa Timur;2014;0;18256;1;8955,171912;7898,818359
Perkebunan;Kopi Arabica;Jawa Timur;2015;791;19631;1;13748,06677;15871,23535
Perkebunan;Kopi Arabica;Jawa Timur;2016;0;21014;1;12306,92344;10956,48926
Perkebunan;Kopi Arabica;Jawa Timur;2017;814,53;22735;4;12352,12405;12214,84473
Perkebunan;Kopi Arabica;Jawa Timur;2018;739;21289;4;9755,517842;13353,36035
Perkebunan;Kopi Arabica;Jawa Timur;2019;730;21247;4;8301,229335;9276,847656
Perkebunan;Kopi Arabica;Jawa Timur;2020;732;21025;4;8394,344462;9276,847656
Perkebunan;Kopi Arabica;Jawa Timur;2021;741;20644;4;8599,463813;10013,52344
Perkebunan;Kopi Arabica;Jawa Timur;2022;744;21409;4;8696,571977;10013,52344
Perkebunan;Kopi Arabica;Jawa Timur;2023;742;21850;4;9294,866235;10013,52344
Perkebunan;Kopi Arabica;Jawa Timur;2024;1086;26332;4;10285,80924;10670,1084
Perkebunan;Kopi Arabica;Jawa Timur;2025;857,3333333;23197;4;7523,673526;10105,14355
Perkebunan;Kopi Robusta;Jawa Timur;2012;759;80757;4;39953,92482;40440,95703
Perkebunan;Kopi Robusta;Jawa Timur;2013;763;84893;4;55856,66148;47464,20703
Perkebunan;Kopi Robusta;Jawa Timur;2014;731;83958;4;49383,24148;46825,625
Perkebunan;Kopi Robusta;Jawa Timur;2015;736;84178;4;52396,44607;66069,9375
Perkebunan;Kopi Robusta;Jawa Timur;2016;779;84207;1;52434,6124;52457,37891
Perkebunan;Kopi Robusta;Jawa Timur;2017;785,48;84216;1;52033,26042;53502,59766
Perkebunan;Kopi Robusta;Jawa Timur;2018;775;51265;1;39547,6156;45855,02344
Perkebunan;Kopi Robusta;Jawa Timur;2019;794;51210;1;32458,54576;36316,22656
Perkebunan;Kopi Robusta;Jawa Timur;2020;783;52084;1;33566,26358;37888,53906
Perkebunan;Kopi Robusta;Jawa Timur;2021;781;52084;1;35485,62553;31703,44531
Perkebunan;Kopi Robusta;Jawa Timur;2022;810;54158;1;35571,4907;31703,44531
Perkebunan;Kopi Robusta;Jawa Timur;2023;813;53469;1;41068,53639;38809,80078
Perkebunan;Kopi Robusta;Jawa Timur;2024;1201;68545;1;42214,88075;39396,14453
Perkebunan;Kopi Robusta;Jawa Timur;2025;941,3333333;58724;1;51483,57235;40870,57031
Perkebunan;Lada;Jawa Timur;2012;729;1006;1;6577,516667;1688,419556
Perkebunan;Lada;Jawa Timur;2013;626;896;4;4662,909182;5051,913574
Perkebunan;Lada;Jawa Timur;2014;634;838;1;585,6783333;1688,960571
Perkebunan;Lada;Jawa Timur;2015;584;834;1;650,7165333;9176,855469
Perkebunan;Lada;Jawa Timur;2016;814;7677;1;4256,453787;31755,99414
Perkebunan;Lada;Jawa Timur;2017;818;7695;4;3619,06141;1992,656738
Perkebunan;Lada;Jawa Timur;2018;833;7648;4;3932,27608;3347,751221
Perkebunan;Lada;Jawa Timur;2019;801;8152;4;4164,847133;3829,042725
Perkebunan;Lada;Jawa Timur;2020;1435;7735;4;4012,8466;2442,382324
Perkebunan;Lada;Jawa Timur;2021;1535;7945;4;4052,588733;4975,665527
Perkebunan;Lada;Jawa Timur;2022;606;536;4;3379,774784;-197,3163757
Perkebunan;Lada;Jawa Timur;2023;585;521;1;1324,015046;2702,223633
Perkebunan;Lada;Jawa Timur;2024;563;436;1;1450,746978;2031,419312
Perkebunan;Lada;Jawa Timur;2025;584,6666667;497,6666667;1;254,2453293;2031,419312
Perkebunan;Pala;Jawa Timur;2012;0,86;34;4;18,4390078;544,5067749
Perkebunan;Pala;Jawa Timur;2013;0,007;34;4;10,68141559;544,5067749
Perkebunan;Pala;Jawa Timur;2014;0,8;32;4;8,343053333;331,3684998
Perkebunan;Pala;Jawa Timur;2015;0,95;0;4;6,20227;-2595,920654
Perkebunan;Pala;Jawa Timur;2016;0,41;32;4;7,739012912;4170,323242
Perkebunan;Pala;Jawa Timur;2017;0,388;26;4;2,887433333;2317,437744
Perkebunan;Pala;Jawa Timur;2018;0;8;4;0,5798;3631,234375
Perkebunan;Pala;Jawa Timur;2019;0;4;2;0,038;21,75128746
Perkebunan;Pala;Jawa Timur;2020;0;0;2;0;21,75128746
Perkebunan;Pala;Jawa Timur;2021;0;0;2;0;1015,349731
Perkebunan;Pala;Jawa Timur;2022;0;0;2;0;1015,349731
Perkebunan;Pala;Jawa Timur;2023;0,04;8;2;0,36140871;-1254,046875
Perkebunan;Pala;Jawa Timur;2024;2,09;38;2;2,466077797;2670,335205
Perkebunan;Pala;Jawa Timur;2025;0,71;15,33333333;2;15,17615678;2387,24707
Perkebunan;Panili;Jawa Timur;2012;1240;860;4;950,6969;1700,837891
Perkebunan;Panili;Jawa Timur;2013;1181;892;4;762,1043528;1011,959961
Perkebunan;Panili;Jawa Timur;2014;1111,330744;833;4;692,1779333;709,1954346
Perkebunan;Panili;Jawa Timur;2015;1106,576728;829;4;693,2790843;4946,791992
Perkebunan;Panili;Jawa Timur;2016;1112,227806;813;4;654,746;630,6020508
Perkebunan;Panili;Jawa Timur;2017;1137,004405;633;4;542,1668343;501,2102356
Perkebunan;Panili;Jawa Timur;2018;1308,526162;413,23;4;383,4309685;858,7519531
